"","Taxa","Factors","baseMean","log2FoldChange","lfcSE","stat","P.unadj","P.adj","reject","df","Significance","Method"
"k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter|s__|ASV_89451","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter|s__|ASV_8945","siteEsteroZacatecas",131.221774884204,-3.2965221240261,0.873960612953052,-3.77193442721335,0.00111932424326607,0.00329674055018848,TRUE,21,"**","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae|g__|s__|ASV_152901","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae|g__|s__|ASV_15290","siteEsteroZacatecas",1362.79126938948,-4.36924970684254,0.619328252648122,-7.054820586919,5.8116171493552e-07,1.05708603824758e-05,TRUE,21,"***","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__|s__|ASV_98011","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__|s__|ASV_9801","siteEsteroZacatecas",137.99651728118,1.08419421508289,0.689114905675042,1.57331412534292,0.130592195462691,0.222502652016179,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__|ASV_142111","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__|ASV_14211","siteEsteroZacatecas",525.051259024153,-3.40173374740672,0.909062571347755,-3.74202376670661,0.001201869683137,0.00351214067050095,TRUE,21,"**","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_100481","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_10048","siteEsteroZacatecas",197.223420095857,0.728356826363716,0.617247976115876,1.18000682796404,0.251192292387872,0.374079355827347,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae|g__|s__|ASV_32861","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae|g__|s__|ASV_3286","siteEsteroZacatecas",390.643535726495,-3.48822673263621,0.918242942488524,-3.79880592731025,0.00104996592394624,0.00312666843723815,TRUE,21,"**","linda formula: season+site"
"k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_153081","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_15308","siteEsteroZacatecas",116.74147845662,-1.41273408950113,0.971337740212178,-1.45442108446495,0.16061398125369,0.26428657551035,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae|g__Lentimonas|s__|ASV_44111","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae|g__Lentimonas|s__|ASV_4411","siteEsteroZacatecas",137.346424870998,0.438260772969502,0.757639354342237,0.578455660279142,0.569108968499076,0.685924382644018,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Myxococcaceae|g__P3OB-42|s__|ASV_151331","k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Myxococcaceae|g__P3OB-42|s__|ASV_15133","siteEsteroZacatecas",83.1432950489445,1.44070913319007,0.793936737922732,1.81463971167219,0.0838915438247168,0.154049137773627,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium|s__|ASV_50581","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium|s__|ASV_5058","siteEsteroZacatecas",985.360756243831,-3.60714994454367,0.788325761011093,-4.57570984350074,0.000164125268439549,0.000688201281369571,TRUE,21,"***","linda formula: season+site"
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae|g__|s__|ASV_87491","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae|g__|s__|ASV_8749","siteEsteroZacatecas",168.116121920245,-2.89700725366717,0.714810783326673,-4.05283093266267,0.00057265345277644,0.00185286429672377,TRUE,21,"**","linda formula: season+site"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_23181","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_2318","siteEsteroZacatecas",140.21744819749,-0.818396952138888,0.853323389139264,-0.959070104669689,0.348436252838497,0.481020714174991,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella|s__|ASV_114771","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella|s__|ASV_11477","siteEsteroZacatecas",123.213629396917,0.973163514757569,0.781187577838855,1.24574883467786,0.226576778249935,0.348539821170756,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Catalinimonas|s__|ASV_111341","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Catalinimonas|s__|ASV_11134","siteEsteroZacatecas",679.700822584155,-4.26571174181482,0.81440499283879,-5.23782611762451,3.42565505231969e-05,0.000204023526567359,TRUE,21,"***","linda formula: season+site"
"k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b|g__|s__|ASV_101981","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b|g__|s__|ASV_10198","siteEsteroZacatecas",129.182151348311,0.743817320925944,0.676279692874306,1.09986641438928,0.283839382045755,0.409813682991913,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae|g__Pir4_lineage|s__|ASV_70691","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae|g__Pir4_lineage|s__|ASV_7069","siteEsteroZacatecas",486.37458128667,-3.32185859545795,0.854860303043218,-3.88584963371496,0.000853252259111001,0.00262809505895517,TRUE,21,"**","linda formula: season+site"
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae|g__Parahaliea|s__|ASV_114831","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae|g__Parahaliea|s__|ASV_11483","siteEsteroZacatecas",931.146909276835,-4.23144607639267,0.72608118130035,-5.8277864588289,8.74409211161684e-06,7.13305938317349e-05,TRUE,21,"***","linda formula: season+site"
