"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"52","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae|g__Acuticoccus|s__|ASV_2172",8.22430948609581,9.70541537351495,0.000359044927173346,0.00912087430743714,"**","edgeR"
"53","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_1133",-8.892298105978,10.3210845539161,0.000359142896206663,0.00912087430743714,"**","edgeR"
"54","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__|ASV_5399",-6.15427065921298,8.01122711804447,0.000366257193277755,0.00912929966947886,"**","edgeR"
"55","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae|g__Parvularcula|s__|ASV_11516",8.15148549633519,9.63957340899596,0.00039432303433211,0.00965016007656399,"**","edgeR"
"56","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__|s__|ASV_13045",-7.87235564744116,9.38858072964967,0.000423831862600836,0.0101871015546558,"*","edgeR"
"57","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__|s__|ASV_14696",8.99793056104387,10.4211535034478,0.000436281825971605,0.0103023743466277,"*","edgeR"
"58","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia|s__|ASV_7724",-8.01238593025099,9.51295206715425,0.000456529830457099,0.01054549012028,"*","edgeR"
"59","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Silicimonas|s__|ASV_5396",-4.95640741336494,9.04392408102824,0.000468199493027266,0.01054549012028,"*","edgeR"
"60","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Paraurantiacibacter|s__|ASV_6166",8.11277162568213,9.60466680430394,0.000470081283221992,0.01054549012028,"*","edgeR"
"61","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_4722",-8.19765228795815,9.67964881228473,0.00050656049315189,0.0111775479308597,"*","edgeR"
"62","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Hasllibacter|s__|ASV_5521",7.79578412839314,9.32342959399179,0.000551929499124321,0.0118957109948652,"*","edgeR"
"63","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella|s__|ASV_2218",7.08998587282272,8.72602161735409,0.000565605889108545,0.0118957109948652,"*","edgeR"
"64","February - September","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter|s__|ASV_4417",3.36154972570643,12.9899277985594,0.000565620730810828,0.0118957109948652,"*","edgeR"
