"","Comparison","Taxa","Method","Group","P.unadj","P.adj","Significance"
"44","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pseudoalteromonadaceae","Wilcoxon Rank Sum Test","EsteroZacatecas",0.000912422016673009,0.00410634982830717,"**"
"45","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinomonadaceae","Wilcoxon Rank Sum Test","EsteroZacatecas",0.370427914802454,0.454911474318803,"ns"
"46","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.00282314129806753,0.00941047099355844,"**"
"47","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.258156074623137,0.354331867129797,"ns"
"48","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__DEV007","Wilcoxon Rank Sum Test","EsteroZacatecas",0.0116535594296228,0.0339895483363999,"*"
"49","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidetes_BD2-2","Wilcoxon Rank Sum Test","ColaDeBallena",0.0827118317530232,0.16082856174199,"ns"
"50","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.000373052144496599,0.00209287453932465,"**"
"51","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.622086475449312,0.667890686062715,"ns"
"52","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodomicrobiaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.338669719616063,0.423337149520079,"ns"
"53","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.155404400645877,0.266621698846763,"ns"
"54","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.285057056321862,0.376490451745855,"ns"
"55","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae","Wilcoxon Rank Sum Test","EsteroZacatecas",0.000259005647082595,0.00201448836619796,"**"
"56","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.00409964457687148,0.013044323653682,"*"
"57","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.651819911718392,0.681005877914738,"ns"
"58","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.0548680082330768,0.109736016466154,"ns"
"59","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.30635876648851,0.397131734336958,"ns"
"60","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Geodermatophilaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.0296647046549777,0.0708091752359349,"ns"
"61","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Blattabacteriaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.166224591128354,0.270598171604297,"ns"
"62","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae","Wilcoxon Rank Sum Test","EsteroZacatecas",3.75846071382431e-05,0.000657730624919254,"***"
"63","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.213283365457657,0.312744002723427,"ns"
"64","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae","Wilcoxon Rank Sum Test","EsteroZacatecas",0.00108433256167357,0.00410634982830717,"**"
"65","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Phormidiaceae","Wilcoxon Rank Sum Test","EsteroZacatecas",0.00705410240068292,0.0214690073064263,"*"
"66","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade","Wilcoxon Rank Sum Test","ColaDeBallena",0.029532320811776,0.0708091752359349,"ns"
"67","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae","Wilcoxon Rank Sum Test","EsteroZacatecas",0.000383391726577478,0.00209287453932465,"**"
"68","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Bacillaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.0164731558055827,0.042857740941876,"*"
"69","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.000115641621329819,0.00115641621329819,"**"
"70","ColaDeBallena - EsteroZacatecas","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ectothiorhodospirales|f__Ectothiorhodospiraceae","Wilcoxon Rank Sum Test","ColaDeBallena",0.00108433256167357,0.00410634982830717,"**"
