"","Method","Taxa","Factors","R2","Estimate","Std.Error","P.unadj","Significance"
"270","glmm_beta formula for site","k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Bacillaceae","site",NA,NA,NA,0.231518757488855,"ns"
"271","glmm_beta formula for site","k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Bacillaceae","(Intercept)",NA,-7.17540238261368,1.02382192109635,2.40976675664366e-12,"***"
"272","glmm_beta formula for site","k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Bacillaceae","siteEsteroZacatecas",NA,0.488823716792619,0.408559796373599,0.231518757488855,"ns"
"273","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae","Model","Ferrari's R2: 0.5962909120903",NA,NA,NA,NA
"274","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae","site",NA,NA,NA,3.1486764905394e-06,"***"
"275","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae","(Intercept)",NA,-6.34001327114348,0.519984574351416,3.3998901872929e-34,"***"
"276","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae","siteEsteroZacatecas",NA,-1.95249293126326,0.418911225516408,3.1486764905394e-06,"***"
"277","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ectothiorhodospirales|f__Ectothiorhodospiraceae","Model","Ferrari's R2: 0.498940812810859",NA,NA,NA,NA
"278","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ectothiorhodospirales|f__Ectothiorhodospiraceae","site",NA,NA,NA,0.0167333029871041,"*"
"279","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ectothiorhodospirales|f__Ectothiorhodospiraceae","(Intercept)",NA,-6.5350244655983,0.846921568365601,1.19840034551631e-14,"***"
"280","glmm_beta formula for site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ectothiorhodospirales|f__Ectothiorhodospiraceae","siteEsteroZacatecas",NA,-0.980683219634238,0.409896218071509,0.016733302987104,"*"
