"","Comparison","Taxa","kw.ep","kw.eBH","glm.ep","glm.eBH","P.adj","Significance","Method"
"PWY-7208|PWY-7208","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-7208|PWY-7208",0.00324867169596668,0.0060043377310298,4.42893602471023e-06,1.31240630873904e-05,0.0060043377310298,"**","ALDEx2_kw"
"GLUCONEO-PWY|GLUCONEO-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","GLUCONEO-PWY|GLUCONEO-PWY",0.00310855095514774,0.0059258341375165,0.000130075382608805,0.000215882013046318,0.0059258341375165,"**","ALDEx2_kw"
"HISTSYN-PWY|HISTSYN-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","HISTSYN-PWY|HISTSYN-PWY",0.000915358282041748,0.00398732782231808,2.2772107890207e-06,7.91635434808531e-06,0.00398732782231808,"**","ALDEx2_kw"
"PWY-5384|PWY-5384","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-5384|PWY-5384",0.000603725943843504,0.00374609021591066,1.95139649777545e-06,6.99131115501939e-06,0.00374609021591066,"**","ALDEx2_kw"
"PWY-5188|PWY-5188","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-5188|PWY-5188",0.00375905456131908,0.00641799533535946,1.22746081996411e-05,2.82789424660843e-05,0.00641799533535946,"**","ALDEx2_kw"
"PENTOSE-P-PWY|PENTOSE-P-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PENTOSE-P-PWY|PENTOSE-P-PWY",0.00128863558280118,0.00432293648261277,3.02017207861051e-06,9.82816420813862e-06,0.00432293648261277,"**","ALDEx2_kw"
"SO4ASSIM-PWY|SO4ASSIM-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","SO4ASSIM-PWY|SO4ASSIM-PWY",0.00459607106230705,0.00718398856017554,2.94808194820177e-05,5.80623165886331e-05,0.00718398856017554,"**","ALDEx2_kw"
"PWY-5345|PWY-5345","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-5345|PWY-5345",0.00305017940677372,0.00588091314308799,2.33967919654056e-05,4.75078967250743e-05,0.00588091314308799,"**","ALDEx2_kw"
"PWY1ZNC-1|PWY1ZNC-1","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY1ZNC-1|PWY1ZNC-1",0.00460160575675692,0.00719029604678084,2.23971458554199e-05,4.60096379985654e-05,0.00719029604678084,"**","ALDEx2_kw"
"GLUTORN-PWY|GLUTORN-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","GLUTORN-PWY|GLUTORN-PWY",0.00321282383105172,0.00599817635458776,3.27952193668104e-05,6.34799271110048e-05,0.00599817635458776,"**","ALDEx2_kw"
