"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"3131","September_ColaDeBallena - September_EsteroZacatecas","FOLSYN-PWY|FOLSYN-PWY",0.0128909935473374,12.0871578364617,0.780948046350447,0.884628515030806,"","edgeR"
"3132","September_ColaDeBallena - September_EsteroZacatecas","PWY-7480|PWY-7480",-0.0822596820180695,7.80244152810378,0.787013585542644,0.889594416136877,"","edgeR"
"3133","September_ColaDeBallena - September_EsteroZacatecas","PWY-1042|PWY-1042",-0.0121796348361851,12.6294066163204,0.792128015155793,0.892288870651527,"","edgeR"
"3134","September_ColaDeBallena - September_EsteroZacatecas","PWY-6961|PWY-6961",-0.277452881645788,3.43869889200713,0.79315858720651,0.892288870651527,"","edgeR"
"3135","September_ColaDeBallena - September_EsteroZacatecas","PWY-6270|PWY-6270",-0.0122470064187363,11.9338725383918,0.794457576704857,0.892288870651527,"","edgeR"
"3136","September_ColaDeBallena - September_EsteroZacatecas","PWY-5154|PWY-5154",0.0118632844873508,12.1414991352026,0.797978837570328,0.894344926005728,"","edgeR"
"3137","September_ColaDeBallena - September_EsteroZacatecas","PWY-7357|PWY-7357",-0.0118618862928435,11.9464248371576,0.806105257222814,0.90057851854592,"","edgeR"
"3138","September_ColaDeBallena - September_EsteroZacatecas","PWY-5103|PWY-5103",-0.011297202557388,12.4998667522132,0.806945591286892,0.90057851854592,"","edgeR"
"3139","September_ColaDeBallena - September_EsteroZacatecas","PWY-7111|PWY-7111",0.0110723075647691,12.5514453294621,0.810976189695026,0.902224781392341,"","edgeR"
"3140","September_ColaDeBallena - September_EsteroZacatecas","PWY-8020|PWY-8020",0.0435020039194523,9.71641971622216,0.811831750364375,0.902224781392341,"","edgeR"
"3141","September_ColaDeBallena - September_EsteroZacatecas","PWY-7208|PWY-7208",0.0107356994225246,12.2522162149028,0.81676335211067,0.905802543535733,"","edgeR"
"3142","September_ColaDeBallena - September_EsteroZacatecas","PWY-6993|PWY-6993",0.826995139314769,-0.860434161411127,0.819067825986512,0.906457907838629,"","edgeR"
"3143","September_ColaDeBallena - September_EsteroZacatecas","PWY-7953|PWY-7953",-0.0102437811898236,12.3703239588025,0.824850366034117,0.910951656851875,"","edgeR"
