"","Comparison","Taxa","kw.ep","kw.eBH","glm.ep","glm.eBH","P.adj","Significance","Method"
"PWY-6948|PWY-6948","ColaDeBallena - EsteroZacatecas","PWY-6948|PWY-6948",0.535220931726221,0.672788773056791,0.221404527630854,0.375689698788384,0.672788773056791,"","ALDEx2_kw"
"PWY-5417|PWY-5417","ColaDeBallena - EsteroZacatecas","PWY-5417|PWY-5417",0.571168036219245,0.693952330248787,0.482486438355375,0.61984595130365,0.693952330248787,"","ALDEx2_kw"
"PWY-5431|PWY-5431","ColaDeBallena - EsteroZacatecas","PWY-5431|PWY-5431",0.578524756915403,0.699463029174514,0.497038464642498,0.630881716838698,0.699463029174514,"","ALDEx2_kw"
"PWY-6486|PWY-6486","ColaDeBallena - EsteroZacatecas","PWY-6486|PWY-6486",0.0743497516629028,0.224079726118571,0.0217517962576302,0.0865554956465491,0.224079726118571,"","ALDEx2_kw"
"GLCMANNANAUT-PWY|GLCMANNANAUT-PWY","ColaDeBallena - EsteroZacatecas","GLCMANNANAUT-PWY|GLCMANNANAUT-PWY",0.000120181426768292,0.0038866593097763,4.13389212872538e-06,0.000135037893396597,0.0038866593097763,"**","ALDEx2_kw"
"PWY-5209|PWY-5209","ColaDeBallena - EsteroZacatecas","PWY-5209|PWY-5209",0.00245284318961884,0.0232767960215296,0.000385797532876585,0.00394160403811842,0.0232767960215296,"*","ALDEx2_kw"
"P381-PWY|P381-PWY","ColaDeBallena - EsteroZacatecas","P381-PWY|P381-PWY",0.00932527552481349,0.0563004042436859,0.00574216211936395,0.0316908831996598,0.0563004042436859,"","ALDEx2_kw"
"PWY0-1277|PWY0-1277","ColaDeBallena - EsteroZacatecas","PWY0-1277|PWY0-1277",0.0542717421670061,0.188959853986726,0.0705827139685415,0.185820129791623,0.188959853986726,"","ALDEx2_kw"
"PWY-7436|PWY-7436","ColaDeBallena - EsteroZacatecas","PWY-7436|PWY-7436",3.31911954838182e-05,0.00287718059586493,1.89354095043708e-10,5.19951419247539e-08,0.00287718059586493,"**","ALDEx2_kw"
"P441-PWY|P441-PWY","ColaDeBallena - EsteroZacatecas","P441-PWY|P441-PWY",0.913043615063936,0.937957965121388,0.650571593953961,0.758233455734733,0.937957965121388,"","ALDEx2_kw"
"PWY-1361|PWY-1361","ColaDeBallena - EsteroZacatecas","PWY-1361|PWY-1361",0.0131421326013456,0.0716721738608752,0.0115036623032206,0.0534823172217897,0.0716721738608752,"","ALDEx2_kw"
"PWY-7254|PWY-7254","ColaDeBallena - EsteroZacatecas","PWY-7254|PWY-7254",0.0749190669766275,0.224083648135705,0.132431215284562,0.268511654947242,0.224083648135705,"","ALDEx2_kw"
"PWY-7332|PWY-7332","ColaDeBallena - EsteroZacatecas","PWY-7332|PWY-7332",0.835338490033381,0.888080238591168,0.9147653672341,0.944843780544715,0.888080238591168,"","ALDEx2_kw"
"P261-PWY|P261-PWY","ColaDeBallena - EsteroZacatecas","P261-PWY|P261-PWY",0.0866368101689902,0.247290839061983,0.0723962405102446,0.188192281302297,0.247290839061983,"","ALDEx2_kw"
"METH-ACETATE-PWY|METH-ACETATE-PWY","ColaDeBallena - EsteroZacatecas","METH-ACETATE-PWY|METH-ACETATE-PWY",0.114166908850006,0.283459827635721,0.100366533346549,0.228129551669616,0.283459827635721,"","ALDEx2_kw"
"PWY-7316|PWY-7316","ColaDeBallena - EsteroZacatecas","PWY-7316|PWY-7316",0.770443404099626,0.843452551674289,0.561227892890308,0.685986902915108,0.843452551674289,"","ALDEx2_kw"
"PWY-7072|PWY-7072","ColaDeBallena - EsteroZacatecas","PWY-7072|PWY-7072",0.00417720052179348,0.0323000892899511,0.000886430131639454,0.00740996658402485,0.0323000892899511,"*","ALDEx2_kw"
"CODH-PWY|CODH-PWY","ColaDeBallena - EsteroZacatecas","CODH-PWY|CODH-PWY",0.112507419745569,0.281421895806876,0.0900223133367211,0.214304222866019,0.281421895806876,"","ALDEx2_kw"
"PWY-6588|PWY-6588","ColaDeBallena - EsteroZacatecas","PWY-6588|PWY-6588",0.00352106803786133,0.0294997235394965,0.00244502461754067,0.0161125942992681,0.0294997235394965,"*","ALDEx2_kw"
"PWY-6565|PWY-6565","ColaDeBallena - EsteroZacatecas","PWY-6565|PWY-6565",0.886681120808648,0.920232432273868,0.50130825994221,0.637100687270774,0.920232432273868,"","ALDEx2_kw"
"CATECHOL-ORTHO-CLEAVAGE-PWY|CATECHOL-ORTHO-CLEAVAGE-PWY","ColaDeBallena - EsteroZacatecas","CATECHOL-ORTHO-CLEAVAGE-PWY|CATECHOL-ORTHO-CLEAVAGE-PWY",0.835308048771786,0.885217625135902,0.732304450148854,0.816307505858503,0.885217625135902,"","ALDEx2_kw"
"PWY-6920|PWY-6920","ColaDeBallena - EsteroZacatecas","PWY-6920|PWY-6920",0.419478849702717,0.582237851168175,0.101864383998003,0.230329053559378,0.582237851168175,"","ALDEx2_kw"
"PWY-7480|PWY-7480","ColaDeBallena - EsteroZacatecas","PWY-7480|PWY-7480",0.439374557787886,0.597201325804949,0.434878903730955,0.581287139734006,0.597201325804949,"","ALDEx2_kw"
"P184-PWY|P184-PWY","ColaDeBallena - EsteroZacatecas","P184-PWY|P184-PWY",0.130723638363792,0.302432235750695,0.0839590438646911,0.20388383624204,0.302432235750695,"","ALDEx2_kw"
"PWY-5430|PWY-5430","ColaDeBallena - EsteroZacatecas","PWY-5430|PWY-5430",0.814895528144638,0.872846081519209,0.925603993018136,0.950999398719046,0.872846081519209,"","ALDEx2_kw"
"PWY-5517|PWY-5517","ColaDeBallena - EsteroZacatecas","PWY-5517|PWY-5517",0.0170094225715245,0.0860616989373806,0.00960926827430019,0.0472456278476444,0.0860616989373806,"","ALDEx2_kw"
"PWY-7039|PWY-7039","ColaDeBallena - EsteroZacatecas","PWY-7039|PWY-7039",0.0566828000593592,0.190161444396557,0.0365436519765666,0.120335832393501,0.190161444396557,"","ALDEx2_kw"
"METHYLGALLATE-DEGRADATION-PWY|METHYLGALLATE-DEGRADATION-PWY","ColaDeBallena - EsteroZacatecas","METHYLGALLATE-DEGRADATION-PWY|METHYLGALLATE-DEGRADATION-PWY",0.148384522825185,0.322385004545345,0.0987067717900821,0.223991326281948,0.322385004545345,"","ALDEx2_kw"
"PWY-7820|PWY-7820","ColaDeBallena - EsteroZacatecas","PWY-7820|PWY-7820",0.0112767520882154,0.0633090122611658,0.0208840973939088,0.0834602589917249,0.0633090122611658,"","ALDEx2_kw"
"PWY0-301|PWY0-301","ColaDeBallena - EsteroZacatecas","PWY0-301|PWY0-301",0.880319575467797,0.916359728329899,0.456196664962948,0.59975825356145,0.916359728329899,"","ALDEx2_kw"
"PWY-7784|PWY-7784","ColaDeBallena - EsteroZacatecas","PWY-7784|PWY-7784",0.106535803320887,0.273985815378047,0.0978485700768664,0.224667009688687,0.273985815378047,"","ALDEx2_kw"
"PWY-6992|PWY-6992","ColaDeBallena - EsteroZacatecas","PWY-6992|PWY-6992",0.427091936075862,0.582438839013242,0.120537728472591,0.253874954758779,0.582438839013242,"","ALDEx2_kw"
"FUCCAT-PWY|FUCCAT-PWY","ColaDeBallena - EsteroZacatecas","FUCCAT-PWY|FUCCAT-PWY",0.106558383315923,0.273069456144616,0.0644267983229478,0.176523756824632,0.273069456144616,"","ALDEx2_kw"
"PWY-7783|PWY-7783","ColaDeBallena - EsteroZacatecas","PWY-7783|PWY-7783",0.422874133218481,0.582497541058733,0.816022979818979,0.877140109711831,0.582497541058733,"","ALDEx2_kw"
"PWY-5181|PWY-5181","ColaDeBallena - EsteroZacatecas","PWY-5181|PWY-5181",0.0133937639901195,0.0724915046787711,0.00729751835436266,0.0380944458647524,0.0724915046787711,"","ALDEx2_kw"
"PWY0-41|PWY0-41","ColaDeBallena - EsteroZacatecas","PWY0-41|PWY0-41",0.0669678912159494,0.210620780972953,0.102348382570537,0.227636953935771,0.210620780972953,"","ALDEx2_kw"
"ORNDEG-PWY|ORNDEG-PWY","ColaDeBallena - EsteroZacatecas","ORNDEG-PWY|ORNDEG-PWY",0.0318692646049756,0.134003343050294,0.015952947827615,0.0691396273021083,0.134003343050294,"","ALDEx2_kw"
"PWY-6338|PWY-6338","ColaDeBallena - EsteroZacatecas","PWY-6338|PWY-6338",0.0903459334116062,0.244926241882621,0.0602988178085801,0.164701189305195,0.244926241882621,"","ALDEx2_kw"
"PWY-7097|PWY-7097","ColaDeBallena - EsteroZacatecas","PWY-7097|PWY-7097",0.0916614297182397,0.250997865524918,0.0607813970853265,0.166751183483383,0.250997865524918,"","ALDEx2_kw"
"PWY-6210|PWY-6210","ColaDeBallena - EsteroZacatecas","PWY-6210|PWY-6210",0.0443141294586514,0.163502558986581,0.0437901134343473,0.137530184708351,0.163502558986581,"","ALDEx2_kw"
"FUC-RHAMCAT-PWY|FUC-RHAMCAT-PWY","ColaDeBallena - EsteroZacatecas","FUC-RHAMCAT-PWY|FUC-RHAMCAT-PWY",0.503303073267509,0.646463732092727,0.397657038936589,0.546150912800317,0.646463732092727,"","ALDEx2_kw"
"PWY-6421|PWY-6421","ColaDeBallena - EsteroZacatecas","PWY-6421|PWY-6421",0.522560847084706,0.664179553285436,0.143024529352685,0.281242881484291,0.664179553285436,"","ALDEx2_kw"
"P163-PWY|P163-PWY","ColaDeBallena - EsteroZacatecas","P163-PWY|P163-PWY",0.00512318707906808,0.0375582868709692,0.0013831397583219,0.0104667295613672,0.0375582868709692,"*","ALDEx2_kw"
