"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"120","February - September","PWY-5656|PWY-5656",-1.6897466328202,5.39650711440978,0.000374831948889152,0.00168362017042711,"**","edgeR"
"121","February - September","HCAMHPDEG-PWY|HCAMHPDEG-PWY",1.5890105237977,6.79480977029412,0.000387435066255779,0.0017258471133212,"**","edgeR"
"122","February - September","PWY-6902|PWY-6902",-0.550416781481518,11.039211228634,0.000469497744387422,0.0020742564280723,"**","edgeR"
"123","February - September","PWY-6165|PWY-6165",-5.20018911605924,3.54988900996368,0.000481599219348393,0.00211042259535597,"**","edgeR"
"124","February - September","PWY-7024|PWY-7024",-6.17601771717478,0.545745443360757,0.000486989182489217,0.00211683201098136,"**","edgeR"
"125","February - September","PWY-5136|PWY-5136",0.15316583871403,12.6376756404905,0.000500905878057905,0.00215990614618569,"**","edgeR"
"126","February - September","SALVADEHYPOX-PWY|SALVADEHYPOX-PWY",0.142178550754115,12.5336758999599,0.000514848579219159,0.00220240781110418,"**","edgeR"
"127","February - September","PWY-8190|PWY-8190",-5.74797042647639,0.25558023675528,0.000540825393957448,0.00229531407356744,"**","edgeR"
"128","February - September","NONMEVIPP-PWY|NONMEVIPP-PWY",0.141668446818503,11.9697134329158,0.000552740609403814,0.00230951308890431,"**","edgeR"
"129","February - September","PWY-7560|PWY-7560",0.141668446818503,11.9697134329158,0.000552740609403814,0.00230951308890431,"**","edgeR"
"130","February - September","NAD-BIOSYNTHESIS-II|NAD-BIOSYNTHESIS-II",-2.03390799095587,4.69418069906347,0.000557068641123134,0.00230969228896438,"**","edgeR"
"131","February - September","PWY-5744|PWY-5744",-5.9864761965895,0.415529269600699,0.000606049819297426,0.00247958638942209,"**","edgeR"
"132","February - September","PWY-5519|PWY-5519",-1.30872891689296,6.75253974598247,0.000609649924415332,0.00247958638942209,"**","edgeR"
"133","February - September","PPGPPMET-PWY|PPGPPMET-PWY",0.140456545689038,12.1244230174672,0.000611845992195061,0.00247958638942209,"**","edgeR"
"134","February - September","PWY-6344|PWY-6344",-3.00077893956918,4.12200960160508,0.000706798959057983,0.00284301969352428,"**","edgeR"
"135","February - September","PWY-6501|PWY-6501",0.700265332168806,8.50441756226486,0.000757640694444633,0.00302495062448635,"**","edgeR"
"136","February - September","PWY-5494|PWY-5494",-5.43725164901072,0.0666218597951029,0.000849002109795126,0.00336479512632039,"**","edgeR"
"137","February - September","PWY0-1479|PWY0-1479",0.212642867276642,11.6801482430376,0.000867354927748029,0.0033959194038486,"**","edgeR"
"138","February - September","PWY-5743|PWY-5743",-5.73116961218715,0.249037705617075,0.000869456173898158,0.0033959194038486,"**","edgeR"
"139","February - September","PWY0-1277|PWY0-1277",1.17629273339154,7.96640631521081,0.000888609595448065,0.00344575951040652,"**","edgeR"
"140","February - September","VALSYN-PWY|VALSYN-PWY",0.135309772045484,12.74782428858,0.00094312953354548,0.0036310487041501,"**","edgeR"
"141","February - September","PWY-6269|PWY-6269",0.458809424781476,10.7548910326939,0.001032208312654,0.00394581759234403,"**","edgeR"
"142","February - September","PWY-5180|PWY-5180",0.588627442870656,9.47855547982503,0.0010423145681917,0.00395639121306568,"**","edgeR"
"143","February - September","PWY-5497|PWY-5497",-0.48475142000502,10.347753500187,0.00113361831960321,0.00425928128872372,"**","edgeR"
"144","February - September","PWY-7115|PWY-7115",-0.389517206107628,11.2146740617389,0.00113791559476107,0.00425928128872372,"**","edgeR"
"145","February - September","PWY0-1296|PWY0-1296",0.139126286871586,11.9270550901116,0.00120015297158202,0.00446125828746695,"**","edgeR"
"146","February - September","PWY0-301|PWY0-301",-1.01124794959552,7.55565182460184,0.00134388746033554,0.00496133795288258,"**","edgeR"
"147","February - September","PWY-6901|PWY-6901",0.176369580655282,11.7685696251878,0.00136786963722664,0.00501552200316434,"**","edgeR"
"148","February - September","PWY490-3|PWY490-3",0.531879911182413,10.7181531306363,0.00139026185667833,0.00506318338344337,"**","edgeR"
"149","February - September","PWY-6075|PWY-6075",-1.42285676971923,4.22254814320784,0.00167024953811584,0.00604204363117072,"**","edgeR"
"150","February - September","PWY-5741|PWY-5741",0.523508491973428,9.61971484306978,0.00172823884244908,0.00621013824053369,"**","edgeR"
"151","February - September","PWY0-1338|PWY0-1338",-1.43631977162404,5.09839790611357,0.00186073710476253,0.00664196887064241,"**","edgeR"
"152","February - September","PWY-7254|PWY-7254",-0.84968041442571,7.93561414831122,0.00192070081603245,0.0068109061831677,"**","edgeR"
"153","February - September","POLYISOPRENSYN-PWY|POLYISOPRENSYN-PWY",-0.126806382726195,12.3522655418204,0.00196212416773347,0.00689128338182346,"**","edgeR"
"154","February - September","DENITRIFICATION-PWY|DENITRIFICATION-PWY",-0.603007806213836,9.2299281625863,0.00196893810909242,0.00689128338182346,"**","edgeR"
"155","February - September","GLYCOL-GLYOXDEG-PWY|GLYCOL-GLYOXDEG-PWY",-1.43012164747911,5.63758176666761,0.00204621678023887,0.00709929037557238,"**","edgeR"
"156","February - September","PWY-5367|PWY-5367",0.590712972031191,10.539424063901,0.00206205974172878,0.00709929037557238,"**","edgeR"
"157","February - September","PWY-1501|PWY-1501",-1.07088665954005,6.02584983970713,0.0020765191501782,0.00709929037557238,"**","edgeR"
"158","February - September","PWY-7409|PWY-7409",-5.33935409162997,0.0168064621317028,0.00208105357948133,0.00709929037557238,"**","edgeR"
"159","February - September","PWY-6748|PWY-6748",-0.571189414432337,9.10039317225994,0.0021240687035202,0.00720045931570686,"**","edgeR"
"160","February - September","PWY-5677|PWY-5677",-2.99940923620828,3.19529416639481,0.00232034376513209,0.00781665805878873,"**","edgeR"
"161","February - September","PWY-5022|PWY-5022",0.40622990853635,10.9928171630848,0.00237735496697285,0.00795897097638735,"**","edgeR"
"162","February - September","PWY-5328|PWY-5328",-1.36542895938433,7.06926960555958,0.00257544375924814,0.00856891472984412,"**","edgeR"
"163","February - September","P562-PWY|P562-PWY",0.522274134191412,9.74296686171322,0.00262741816523883,0.00865597539734822,"**","edgeR"
"164","February - September","NADSYN-PWY|NADSYN-PWY",-0.572864803629394,10.2321934617717,0.0026337290633861,0.00865597539734822,"**","edgeR"
