"","Comparison","Taxa","baseMean","log2FoldChange","lfcSE","stat","P.unadj","P.adj","Significance","Method"
"1578","September_EsteroZacatecas - February_ColaDeBallena","PWY-6873|PWY-6873",12.8484535023425,-1.70242113011417,1.48140358316952,-1.14919468904738,0.250475710339546,0.334174276913404,"","DESeq2"
"1579","September_EsteroZacatecas - February_ColaDeBallena","PWY-7644|PWY-7644",13.1127380763622,-5.70006581462677,1.43510032452858,-3.97189361412707,7.13035641219444e-05,0.0002650525590464,"***","DESeq2"
"1580","September_EsteroZacatecas - February_ColaDeBallena","P341-PWY|P341-PWY",12.3762838776139,-1.53465867059685,1.06140556517765,-1.4458739627392,0.148212556091811,0.215909642522935,"","DESeq2"
"1581","September_EsteroZacatecas - February_ColaDeBallena","PWY-4722|PWY-4722",10.349989343815,-4.38215971551554,2.44019527787593,-1.79582337333674,0.0725226121957935,0.117740024016665,"","DESeq2"
"1582","September_EsteroZacatecas - February_ColaDeBallena","PWY-3941|PWY-3941",8.76604780975426,-6.26083706499979,2.21139643215881,-2.83116901788967,0.00463782062062848,0.0107749367005118,"*","DESeq2"
"1583","September_EsteroZacatecas - February_ColaDeBallena","TRPSYN-PWY|TRPSYN-PWY",8.55767120712768,-6.89670073341154,1.42025358148163,-4.85596433153633,1.19802266980116e-06,6.52256786891744e-06,"***","DESeq2"
"1584","September_EsteroZacatecas - February_ColaDeBallena","SPHINGOLIPID-SYN-PWY|SPHINGOLIPID-SYN-PWY",7.6725900005926,-2.40390074021916,1.39944274748472,-1.71775568849801,0.0858411870398898,0.134501162251455,"","DESeq2"
"1585","September_EsteroZacatecas - February_ColaDeBallena","PWY-7574|PWY-7574",7.31270714523998,-5.99743933247865,2.21119410697363,-2.71230793966212,0.00668164889716477,0.0146996275737625,"*","DESeq2"
"1586","September_EsteroZacatecas - February_ColaDeBallena","TRIGLSYN-PWY|TRIGLSYN-PWY",6.76529024870416,-6.10043541152363,2.56919985885543,-2.37444953552245,0.0175751384790358,0.0345729913875924,"*","DESeq2"
"1587","September_EsteroZacatecas - February_ColaDeBallena","PWY-5499|PWY-5499",6.30040745391184,-3.81330805866285,1.96703838300027,-1.9386037871038,0.0525496020634955,0.0907828061289233,"","DESeq2"
"1588","September_EsteroZacatecas - February_ColaDeBallena","PWY66-374|PWY66-374",6.18672132959674,-4.5621564834596,1.322925235066,-3.44853689576191,0.000563632461035773,0.00167844141711758,"**","DESeq2"
"1589","September_EsteroZacatecas - February_ColaDeBallena","PWY-4702|PWY-4702",5.7525043540126,3.89944403852942,1.92406117560059,2.02667362554739,0.0426958014674261,0.0757007795754693,"","DESeq2"
"1590","September_EsteroZacatecas - February_ColaDeBallena","PWY66-301|PWY66-301",4.43225485236594,-1.92797065354495,1.70621351717256,-1.12997033146231,0.258488726154058,0.340648956960971,"","DESeq2"
"1591","September_EsteroZacatecas - February_ColaDeBallena","PWY-7024|PWY-7024",4.43677321752866,-0.0907336713420241,3.46861128669073,-0.0261585008646471,0.979130916058314,0.988460607203788,"","DESeq2"
