taxon_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	contribution	n_ecs	n_samples
ASV_12824	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_12830	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Tunicatimonas	Unclassified	48	8	1
ASV_12861	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	Unclassified	Unclassified	48	8	1
ASV_12890	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Haliea	Unclassified	48	7	1
ASV_12989	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Unclassified	Unclassified	48	7	1
ASV_13025	Bacteria	Cyanobacteriota	Cyanobacteriia	Thermosynechococcales	Thermosynechococcaceae	Synechococcus_IR11	Unclassified	48	6	1
ASV_13050	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_13157	Bacteria	Chloroflexota	Anaerolineae	Unclassified	Unclassified	Unclassified	Unclassified	48	9	1
ASV_13269	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Unclassified	48	8	1
ASV_13349	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvibaculales	Unclassified	Unclassified	Unclassified	48	5	2
ASV_13416	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Unclassified	Unclassified	Unclassified	48	9	1
ASV_13505	Bacteria	Myxococcota	bacteriap25	Unclassified	Unclassified	Unclassified	Unclassified	48	6	1
ASV_13516	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Pseudobacteriovorax	Unclassified	48	7	1
ASV_13524	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	48	7	1
ASV_13558	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unclassified	Unclassified	Unclassified	48	6	1
ASV_13726	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	Unclassified	48	8	2
ASV_13746	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	Unclassified	48	8	1
ASV_13869	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Unclassified	Unclassified	Unclassified	48	6	2
ASV_13920	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	8	1
ASV_14019	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	48	5	1
ASV_14059	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	Unclassified	48	6	2
ASV_14178	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	Unclassified	48	8	1
ASV_14187	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	48	5	1
ASV_14314	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfococcaceae	Desulfonema	Unclassified	48	8	1
ASV_14496	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Methylacidiphilales	Methylacidiphilaceae	Unclassified	Unclassified	48	8	1
ASV_14735	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Unclassified	Unclassified	Unclassified	48	6	2
ASV_14749	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	48	7	1
ASV_14803	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	48	6	1
ASV_1492	Bacteria	Myxococcota	Polyangiia	UASB-TL25	Unclassified	Unclassified	Unclassified	48	8	1
ASV_14931	Bacteria	Planctomycetota	OM190	Unclassified	Unclassified	Unclassified	Unclassified	48	8	1
ASV_14984	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	EF100-94H03	Unclassified	Unclassified	48	5	2
ASV_15030	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Unclassified	Unclassified	48	8	1
ASV_15038	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	6	1
ASV_15039	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Unclassified	Unclassified	48	8	1
ASV_15067	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified	Unclassified	48	5	2
ASV_15077	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	Unclassified	48	8	1
ASV_15150	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Algimonas	Unclassified	48	6	1
ASV_15300	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	Unclassified	48	6	1
ASV_15301	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfococcaceae	Unclassified	Unclassified	48	8	1
ASV_15322	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas	Unclassified	48	6	2
ASV_15323	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	P13-46	Unclassified	Unclassified	48	6	1
ASV_15357	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	48	7	1
ASV_1556	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unclassified	Unclassified	Unclassified	48	6	1
ASV_1559	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	6	2
ASV_15611	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_15642	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula	Unclassified	48	6	1
ASV_15664	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	48	6	1
ASV_1580	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	6	1
ASV_15840	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_1699	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	48	5	1
ASV_1709	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	Unclassified	Unclassified	48	6	2
ASV_1786	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Ardenticatenaceae	Unclassified	Unclassified	48	8	1
ASV_1788	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aestuariicoccus	Unclassified	48	5	1
ASV_1828	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae	Ketobacter	Unclassified	48	7	2
ASV_1905	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Unclassified	Unclassified	48	6	2
ASV_1927	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unclassified	Unclassified	Unclassified	48	6	1
ASV_2067	Bacteria	Thermodesulfobacteriota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	48	7	1
ASV_2087	Bacteria	Acidobacteriota	Subgroup_22	Unclassified	Unclassified	Unclassified	Unclassified	48	8	1
ASV_2190	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	Pelagicoccus	Unclassified	48	6	1
ASV_2299	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	48	7	1
ASV_2333	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Unclassified	Unclassified	Unclassified	48	5	3
ASV_2431	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella	Unclassified	48	6	1
ASV_2500	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	48	8	2
ASV_2587	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_2705	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	48	7	1
ASV_2709	Bacteria	Myxococcota	Polyangiia	Polyangiales	BIrii41	Unclassified	Unclassified	48	8	1
ASV_2765	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	Unclassified	48	8	1
ASV_2772	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter	Unclassified	48	8	1
ASV_2850	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	48	7	1
ASV_2880	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Unclassified	Unclassified	Unclassified	48	5	2
ASV_2895	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_3003	Bacteria	Bacteroidota	Bacteroidia	Unclassified	Unclassified	Unclassified	Unclassified	48	8	1
ASV_3059	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	48	7	1
ASV_3109	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unclassified	Unclassified	48	5	1
ASV_3160	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	C1-B045	Unclassified	48	5	2
ASV_3191	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	6	1
ASV_3214	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	48	5	1
ASV_3244	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	Unclassified	48	5	2
ASV_3313	Bacteria	Pseudomonadota	Gammaproteobacteria	EPR3968-O8a-Bc78	Unclassified	Unclassified	Unclassified	48	8	1
ASV_3354	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	5	1
ASV_3374	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	8	1
ASV_3375	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	48	8	1
ASV_342	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_3429	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Bradymonadales	Unclassified	Unclassified	Unclassified	48	8	1
ASV_3440	Bacteria	Nitrospirota	Thermodesulfovibrionia	Unclassified	Unclassified	Unclassified	Unclassified	48	5	1
ASV_3488	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Unclassified	Unclassified	Unclassified	48	6	1
ASV_3499	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	Unclassified	48	8	1
ASV_3536	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	48	8	1
ASV_3547	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	48	8	1
ASV_3649	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	OM27_clade	Unclassified	48	7	1
ASV_3651	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	48	8	1
ASV_3659	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	48	6	1
ASV_3707	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Unclassified	Unclassified	Unclassified	48	9	1
ASV_3721	Bacteria	Bacteroidota	Bacteroidia	Unclassified	Unclassified	Unclassified	Unclassified	48	6	1
ASV_3795	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	8	1
ASV_3828	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Gracilimonas	Unclassified	48	6	1
ASV_3857	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Unclassified	Unclassified	Unclassified	48	4	1
ASV_3914	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Unclassified	Unclassified	Unclassified	48	8	1
ASV_3943	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	48	8	2
ASV_3944	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Unclassified	48	6	1
ASV_4018	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga	Unclassified	48	5	1
ASV_4019	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Unclassified	Unclassified	Unclassified	48	9	1
ASV_4056	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	48	6	1
ASV_4138	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	Unclassified	48	5	1
ASV_4370	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	6	1
ASV_4390	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Aggregatilineaceae	Aggregatilinea	Unclassified	48	8	1
ASV_4655	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Unclassified	48	9	1
ASV_4710	Bacteria	Myxococcota	Polyangiia	MidBa8	Unclassified	Unclassified	Unclassified	48	8	1
ASV_4806	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Maribius	Unclassified	48	5	1
ASV_4810	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	2
ASV_4872	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	48	8	1
ASV_4936	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga	Unclassified	48	5	1
ASV_5059	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquibacter	Unclassified	48	6	1
ASV_5163	Bacteria	Thermodesulfobacteriota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	48	7	1
ASV_5221	Bacteria	Myxococcota	Polyangiia	UASB-TL25	Unclassified	Unclassified	Unclassified	48	8	1
ASV_5275	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	5	1
ASV_5317	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudobowmanella	Unclassified	48	9	1
ASV_5578	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	2
ASV_5581	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Unclassified	Unclassified	48	8	1
ASV_5589	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	6	1
ASV_5597	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_9	Unclassified	Unclassified	Unclassified	48	7	1
ASV_5622	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	48	6	2
ASV_5646	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	48	7	1
ASV_5666	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Tunicatimonas	Unclassified	48	8	1
ASV_5681	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Unclassified	48	8	1
ASV_5731	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	48	7	1
ASV_5862	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_5869	Bacteria	Sumerlaeota	Sumerlaeia	Unclassified	Unclassified	Unclassified	Unclassified	48	9	1
ASV_598	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	48	7	1
ASV_6112	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Bradymonadales	Unclassified	Unclassified	Unclassified	48	8	2
ASV_6205	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseobacter	Unclassified	48	5	1
ASV_6227	Bacteria	Cyanobacteriota	Vampirivibrionia	Vampirovibrionales	Unclassified	Unclassified	Unclassified	48	8	1
ASV_6290	Bacteria	Acidobacteriota	Subgroup_22	Unclassified	Unclassified	Unclassified	Unclassified	48	8	1
ASV_6335	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	48	8	1
ASV_6422	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_6685	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	48	8	1
ASV_680	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	48	8	1
ASV_6812	Bacteria	Bacteroidota	Bacteroidia	Unclassified	Unclassified	Unclassified	Unclassified	48	6	1
ASV_6829	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	6	2
ASV_6880	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Unclassified	Unclassified	48	5	1
ASV_6911	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	48	7	1
ASV_6935	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	48	6	1
ASV_6950	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	48	5	1
ASV_6968	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Unclassified	Unclassified	48	6	1
ASV_6986	Bacteria	Chloroflexota	Dehalococcoidia	SAR202_clade	Unclassified	Unclassified	Unclassified	48	5	2
ASV_7	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	48	5	1
ASV_700	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	2
ASV_7010	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Unclassified	Unclassified	Unclassified	48	5	1
ASV_7019	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unclassified	Unclassified	Unclassified	48	6	1
ASV_7042	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	48	9	1
ASV_7113	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Unclassified	Unclassified	Unclassified	48	5	1
ASV_7142	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudooceanicola	Unclassified	48	5	1
ASV_7255	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_734	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified	48	7	1
ASV_7356	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	48	9	1
ASV_74	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_7539	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Methylacidiphilales	Methylacidiphilaceae	Unclassified	Unclassified	48	8	1
ASV_7685	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Unclassified	Unclassified	48	6	2
ASV_771	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	48	6	1
ASV_7710	Bacteria	Bdellovibrionota	Oligoflexia	Unclassified	Unclassified	Unclassified	Unclassified	48	7	1
ASV_7828	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unclassified	48	8	1
ASV_7917	Bacteria	Myxococcota	Polyangiia	Polyangiales	BIrii41	Unclassified	Unclassified	48	8	1
ASV_795	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	Unclassified	48	8	1
ASV_8094	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia	Unclassified	48	5	1
ASV_8132	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unclassified	Unclassified	48	7	1
ASV_8188	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	Unclassified	48	5	1
ASV_8223	Bacteria	Planctomycetota	Phycisphaerae	S-70	Unclassified	Unclassified	Unclassified	48	9	1
ASV_8240	Bacteria	NB1-j	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	48	6	1
ASV_8249	Bacteria	Pseudomonadota	Gammaproteobacteria	EPR3968-O8a-Bc78	Unclassified	Unclassified	Unclassified	48	8	1
ASV_825	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Tunicatimonas	Unclassified	48	8	1
ASV_8254	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	48	5	1
ASV_8276	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	48	5	1
ASV_8312	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	Pelagicoccus	Unclassified	48	5	1
ASV_8420	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	48	5	1
ASV_8436	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	48	6	1
ASV_8495	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Unclassified	Unclassified	Unclassified	48	5	1
ASV_8506	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Unclassified	Unclassified	48	5	1
ASV_8523	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unclassified	Unclassified	Unclassified	48	6	2
ASV_8727	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unclassified	Unclassified	Unclassified	48	6	1
ASV_8728	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Unclassified	Unclassified	48	7	1
ASV_8756	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Bradymonadales	Unclassified	Unclassified	Unclassified	48	8	1
ASV_8760	Bacteria	Myxococcota	Polyangiia	Polyangiales	BIrii41	Unclassified	Unclassified	48	8	1
ASV_8888	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Unclassified	Unclassified	48	8	1
ASV_9028	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Cohaesibacter	Unclassified	48	5	1
ASV_9230	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified	48	7	1
ASV_9251	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Unclassified	Unclassified	48	7	1
ASV_9280	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Unclassified	48	6	1
ASV_9321	Bacteria	Pseudomonadota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	48	9	1
ASV_9374	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	Unclassified	48	8	1
ASV_9386	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	48	6	1
ASV_9481	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	OM27_clade	Unclassified	48	7	1
ASV_9483	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Unclassified	Unclassified	Unclassified	48	5	1
ASV_9559	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Unclassified	Unclassified	Unclassified	48	5	1
ASV_960	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	PB19	Unclassified	Unclassified	Unclassified	48	8	1
ASV_9717	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga	Unclassified	48	5	2
ASV_9772	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Bradymonadales	Unclassified	Unclassified	Unclassified	48	8	1
ASV_14430	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Unclassified	Unclassified	48	5	1
ASV_15530	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Unclassified	Unclassified	48	5	1
ASV_3337	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	Unclassified	48	5	2
ASV_6560	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Unclassified	48	5	1
ASV_749	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Unclassified	Unclassified	48	5	1
ASV_9061	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Unclassified	Unclassified	48	7	1
ASV_11043	Bacteria	Patescibacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	48	5	1
ASV_1511	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	Unclassified	Unclassified	48	5	1
ASV_345	Bacteria	Caldisericota	Caldisericia	Caldisericales	LF045	Unclassified	Unclassified	48	5	1
ASV_1120	Bacteria	Myxococcota	Polyangiia	Polyangiales	Eel-36e1D6	Unclassified	Unclassified	47.5	7	1
ASV_5555	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Unclassified	47.5	8	1
ASV_3819	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unclassified	Unclassified	Unclassified	47.25	9	3
ASV_4636	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	Unclassified	Unclassified	Unclassified	47.25	9	2
ASV_11670	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Unclassified	Unclassified	46	8	1
