taxon_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	contribution	n_ecs	n_samples
ASV_13039	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	63	3	1
ASV_15772	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera	Unclassified	63	4	1
ASV_1794	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	63	3	1
ASV_271	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	Unclassified	63	2	9
ASV_2996	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Unclassified	Unclassified	Unclassified	63	3	1
ASV_4578	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Gracilimonas	Unclassified	63	2	2
ASV_13474	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Hoppeia	Unclassified	63	1	5
ASV_5426	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	63	1	3
ASV_10220	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Unclassified	62	1	3
ASV_1196	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Unclassified	62	2	5
ASV_13099	Bacteria	Pseudomonadota	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus	Unclassified	62	2	1
ASV_13613	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	62	1	8
ASV_13633	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	62	1	3
ASV_13776	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	Unclassified	Unclassified	62	2	3
ASV_15207	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Unclassified	Unclassified	62	2	2
ASV_2264	Bacteria	Actinomycetota	Actinobacteria	Euzebyales	Euzebyaceae	Euzebya	Unclassified	62	1	7
ASV_9459	Bacteria	Pseudomonadota	Gammaproteobacteria	EPR3968-O8a-Bc78	Unclassified	Unclassified	Unclassified	62	2	2
ASV_355	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Unclassified	62	1	3
ASV_1639	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium	Unclassified	62	1	5
ASV_5776	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Unclassified	62	1	6
ASV_632	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingopyxis	Unclassified	62	1	3
ASV_9676	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis	Unclassified	62	1	3
ASV_10545	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Unclassified	Unclassified	Unclassified	61	1	2
ASV_4360	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	61	2	6
ASV_925	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubricoccus	Unclassified	61	1	5
ASV_8775	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	Unclassified	Unclassified	61	1	2
ASV_10757	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	60	2	2
ASV_11081	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	Unclassified	60	1	3
ASV_12026	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	60	2	5
ASV_12050	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Unclassified	Unclassified	Unclassified	60	2	2
ASV_12365	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudothioclava	Unclassified	60	3	1
ASV_12684	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	60	2	4
ASV_1449	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	60	2	9
ASV_15096	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	endosymbionts	Unclassified	60	3	4
ASV_15776	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	Unclassified	60	1	2
ASV_15964	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Unclassified	60	2	4
ASV_1815	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Unclassified	Unclassified	60	1	6
ASV_2011	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	60	3	1
ASV_2164	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	SM2D12	Unclassified	Unclassified	60	1	7
ASV_2606	Bacteria	Chloroflexota	Dehalococcoidia	S085	Unclassified	Unclassified	Unclassified	60	1	3
ASV_3318	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	OM27_clade	Unclassified	60	3	3
ASV_4400	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Neomegalonemataceae	Acuticoccus	Unclassified	60	3	2
ASV_663	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Unclassified	60	2	1
ASV_7817	Bacteria	Pseudomonadota	Alphaproteobacteria	Kordiimonadales	Unclassified	Unclassified	Unclassified	60	4	2
ASV_8590	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Unclassified	Unclassified	60	2	1
ASV_8657	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Unclassified	Unclassified	60	1	7
ASV_8679	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Confluentibacter	Unclassified	60	2	3
ASV_8705	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	60	1	3
ASV_9271	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12_marine_group	Unclassified	Unclassified	60	1	5
ASV_9685	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	60	2	1
ASV_9759	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	60	1	3
ASV_994	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	60	2	4
ASV_5063	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Unclassified	60	2	3
ASV_5500	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Maribellus	Unclassified	60	1	9
ASV_14444	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	60	1	1
ASV_6458	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	60	1	2
ASV_14443	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	Unclassified	59	1	1
ASV_2058	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	59	1	3
ASV_7290	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Unclassified	Unclassified	59	1	6
ASV_8423	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	59	1	4
ASV_8369	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	Unclassified	59	1	5
ASV_11111	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Unclassified	Unclassified	58	1	6
ASV_12680	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	58	2	3
ASV_1325	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Unclassified	Unclassified	Unclassified	58	2	5
ASV_15168	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	58	2	5
ASV_15736	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	58	1	4
ASV_2220	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	Unclassified	58	2	1
ASV_12489	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	58	1	4
ASV_9183	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila	Unclassified	58	1	2
ASV_9237	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	58	1	4
ASV_11122	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	67-14	Unclassified	Unclassified	57	1	2
ASV_12524	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Limibaculum	Unclassified	57	3	1
ASV_13113	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	57	1	3
ASV_13665	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Unclassified	Unclassified	57	1	6
ASV_15371	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	57	1	5
ASV_3443	Bacteria	Pseudomonadota	Gammaproteobacteria	JTB23	Unclassified	Unclassified	Unclassified	57	3	2
ASV_6887	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	57	2	1
ASV_6981	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Neomegalonemataceae	Acuticoccus	Unclassified	57	3	1
ASV_9216	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Rubritalea	Unclassified	57	1	5
ASV_9393	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	57	2	4
ASV_13446	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	Unclassified	57	1	1
ASV_13976	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	57	1	3
ASV_14147	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Silicimonas	Unclassified	57	1	3
ASV_4786	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	Unclassified	57	1	1
ASV_11032	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	56	2	3
ASV_11502	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	Unclassified	56	1	3
ASV_11547	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Unclassified	Unclassified	56	2	3
ASV_11999	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	56	2	2
ASV_12718	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera	Unclassified	56	1	6
ASV_13585	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Gimesia	Unclassified	56	1	7
ASV_13933	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	56	1	3
ASV_15615	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Sandaracinus	Unclassified	56	2	4
ASV_2306	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Unclassified	Unclassified	Unclassified	56	3	1
ASV_4414	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	56	1	2
ASV_4736	Bacteria	Candidatus_Eremiobacterota	Eremiobacteria	Unclassified	Unclassified	Unclassified	Unclassified	56	1	5
ASV_6274	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga	Unclassified	56	2	2
ASV_8144	Bacteria	Actinomycetota	Actinobacteria	Euzebyales	Euzebyaceae	Unclassified	Unclassified	56	1	4
ASV_8483	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	Unclassified	56	1	5
ASV_9804	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	56	2	2
ASV_7545	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Unclassified	Bauldia	Unclassified	56	1	3
ASV_15098	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	Unclassified	Unclassified	Unclassified	56	2	6
ASV_11002	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfolunaceae	Unclassified	Unclassified	56	1	2
ASV_16039	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella	Unclassified	56	1	3
ASV_13178	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	55.5	1	4
ASV_1972	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Geopsychrobacteraceae	Unclassified	Unclassified	55.5	1	1
ASV_10455	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	55	1	5
ASV_12193	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	55	1	4
ASV_13508	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	Unclassified	55	1	2
ASV_225	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	55	1	5
ASV_2735	Bacteria	Actinomycetota	Actinobacteria	Euzebyales	Euzebyaceae	Euzebya	Unclassified	55	1	5
ASV_3115	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Unclassified	Unclassified	55	2	1
ASV_6137	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unclassified	Unclassified	55	1	3
ASV_8583	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	55	1	4
ASV_15239	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Unclassified	Unclassified	55	1	4
ASV_11436	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	54	2	6
ASV_12086	Bacteria	Pseudomonadota	Gammaproteobacteria	Milano-WF1B-44	Unclassified	Unclassified	Unclassified	54	3	1
ASV_12921	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	54	3	1
ASV_13590	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	54	3	2
ASV_2916	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Candidatus_Thiodiazotropha	Unclassified	54	4	1
ASV_4318	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Unclassified	Unclassified	54	3	2
ASV_5326	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Vannielia	Unclassified	54	2	3
ASV_577	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	54	1	3
ASV_6710	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	54	1	5
ASV_7642	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	OM182_clade	Unclassified	Unclassified	54	1	3
ASV_8762	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	Unclassified	54	1	6
ASV_12043	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Unclassified	54	1	5
ASV_15398	Bacteria	Candidatus_Kapabacteria	Kapabacteria	Kapabacteriales	Unclassified	Unclassified	Unclassified	54	1	11
ASV_6794	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gramella	Unclassified	54	1	7
ASV_15055	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosudis	Unclassified	54	1	2
ASV_15240	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Muriiphilus	Unclassified	54	1	2
ASV_6141	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatiferula	Unclassified	54	1	3
ASV_10774	Bacteria	SAR324_clade(Marine_group_B)	Unclassified	Unclassified	Unclassified	Candidatus_Nitrosoarchaeum	Unclassified	53	1	5
ASV_15475	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Flavilitoribacter	Unclassified	53	2	6
ASV_15653	Bacteria	Pseudomonadota	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus	Unclassified	53	1	2
ASV_8280	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	53	1	3
ASV_11794	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	Unclassified	Unclassified	53	1	4
ASV_2753	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingopyxis	Unclassified	53	1	4
ASV_10584	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Unclassified	52	1	2
ASV_123	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	52	1	2
ASV_13420	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Unclassified	Unclassified	52	2	2
ASV_13752	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	52	2	5
ASV_15271	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	Unclassified	Unclassified	52	2	2
ASV_15528	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae	Unclassified	Unclassified	52	1	5
ASV_1613	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	52	2	3
ASV_1950	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	52	1	8
ASV_3338	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	Unclassified	52	1	4
ASV_5038	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	52	2	6
ASV_6120	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	Unclassified	52	2	1
ASV_8143	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Marinicella	Unclassified	52	2	2
ASV_959	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	52	2	3
ASV_15786	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	Unclassified	Unclassified	Unclassified	52	2	4
ASV_8794	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Unclassified	Unclassified	52	2	1
ASV_12131	Bacteria	Pseudomonadota	Gammaproteobacteria	EPR3968-O8a-Bc78	Unclassified	Unclassified	Unclassified	52	1	5
ASV_14319	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Unclassified	Unclassified	52	1	4
ASV_3629	Bacteria	Pseudomonadota	Gammaproteobacteria	EPR3968-O8a-Bc78	Unclassified	Unclassified	Unclassified	52	1	4
ASV_4482	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes_VC2.1_Bac22	Unclassified	Unclassified	Unclassified	52	2	2
ASV_1476	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella	Unclassified	52	1	4
ASV_3598	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Unclassified	Unclassified	52	1	2
ASV_4118	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	Unclassified	52	1	5
ASV_5749	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	52	1	4
ASV_11168	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	51	3	1
ASV_11170	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Gracilimonas	Unclassified	51	2	2
ASV_1581	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	Unclassified	51	3	2
ASV_2834	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	51	1	4
ASV_3280	Bacteria	Pseudomonadota	Gammaproteobacteria	JTB23	Unclassified	Unclassified	Unclassified	51	3	1
ASV_5009	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae	Ketobacter	Unclassified	51	3	2
ASV_5264	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	51	3	3
ASV_655	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	51	1	2
ASV_7669	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	51	1	4
ASV_8608	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	51	1	4
ASV_10356	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	51	1	1
ASV_3929	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccus	Unclassified	51	1	2
ASV_1924	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	51	1	2
ASV_8451	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus	Unclassified	51	1	4
ASV_4907	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unclassified	Unclassified	Unclassified	50.25	3	3
ASV_14531	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Unclassified	Unclassified	Unclassified	50	1	2
ASV_251	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Unclassified	50	2	3
ASV_4011	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	50	2	2
ASV_6091	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	50	1	4
ASV_8141	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Unclassified	Unclassified	50	2	4
ASV_8552	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	50	1	1
ASV_8837	Bacteria	Candidatus_Kapabacteria	Kapabacteria	Kapabacteriales	Unclassified	Unclassified	Unclassified	50	2	2
ASV_983	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Parahaliea	Unclassified	50	1	5
ASV_10225	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	KI89A_clade	Unclassified	Unclassified	49	1	7
ASV_15496	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	49	1	5
ASV_16029	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	49	4	1
ASV_856	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	49	1	3
ASV_8651	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	49	1	4
ASV_11580	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	49	1	3
ASV_13966	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	49	1	3
ASV_15353	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	Unclassified	Unclassified	49	1	4
ASV_10732	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter	Unclassified	48	3	3
ASV_11045	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Unclassified	Unclassified	48	2	1
ASV_11295	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	KI89A_clade	Unclassified	Unclassified	48	1	3
ASV_11894	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	48	2	3
ASV_12953	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	48	1	4
ASV_13251	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	48	1	5
ASV_13480	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Unclassified	Unclassified	Unclassified	48	2	2
ASV_13737	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	48	2	2
ASV_13864	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	48	2	2
ASV_15359	Bacteria	Pseudomonadota	Gammaproteobacteria	EPR3968-O8a-Bc78	Unclassified	Unclassified	Unclassified	48	2	2
ASV_1718	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Unclassified	48	2	2
ASV_1849	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Unclassified	Unclassified	Unclassified	48	1	3
ASV_2388	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	OM27_clade	Unclassified	48	3	1
ASV_3448	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Unclassified	Unclassified	Unclassified	48	2	2
ASV_3965	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unclassified	Unclassified	48	1	3
