function	description	FCBAG1	FCBAG2	FCBAG3	FCBAG4	FCBAG5	FCBAG6	FEZAG1	FEZAG2	FEZAG3	FEZAG4	FEZAG5	FEZAG6	SCBAG1	SCBAG2	SCBAG3	SCBAG4	SCBAG5	SCBAG6	SEZAG1	SEZAG2	SEZAG3	SEZAG4	SEZAG5	SEZAG6
3.1.21.1	Deoxyribonuclease I	980.9	948.28	631.97	549.75	371.96	327.0	55.5	110.17	127.0	256.1	530.87	104.25	486.65	542.23	414.14	390.19	434.31	385.24	1163.16	421.85	229.12	447.58	106.0	102.2
3.1.21.2	Deoxyribonuclease IV	7588.76	6325.22	5942.48	5613.74	7384.450000000001	5943.03	1981.75	2554.17	2391.75	2787.43	2673.94	2085.25	6433.969999999999	6992.31	6005.889999999999	8930.36	6742.42	8482.24	6341.49	4904.18	4489.12	4447.83	6601.5	5311.28
3.1.21.3	Type I site-specific deoxyribonuclease	42694.39	43936.95	34356.28	47816.08	42402.08	33260.6	47058.78	36995.84	47207.27	45916.61	36174.0	52877.46	20632.85	22255.36	24350.14	16718.800000000003	23632.07	16947.65	28006.01	26819.46	30819.42	31602.03	23301.23	29702.14
3.1.21.4	Type II site-specific deoxyribonuclease	189.25	149.0	431.87	277.08	248.17	269.08	1201.84	326.34	512.51	433.0	272.67	591.1800000000001	58.0	81.83	99.5	60.0	73.0	65.0	530.66	356.66	292.0	537.5	156.82999999999998	283.5
3.1.21.5	Type III site-specific deoxyribonuclease	2548.41	2501.86	1942.03	4447.07	3067.45	1914.82	2698.84	1731.84	2311.84	2239.51	1448.08	1925.52	2308.5	2252.83	2506.5	2242.5	2003.5	1990.0	1987.91	1893.66	2326.33	1862.5	1503.33	2250.17
3.1.21.7	Deoxyribonuclease V	2511.0	2120.25	2289.75	1870.93	1821.26	1696.1	7125.4400000000005	3112.42	5250.92	2966.2	1528.34	6577.7300000000005	3937.75	2621.0	2995.89	3322.0	3092.98	2011.75	4008.66	4872.66	5817.95	3699.37	6451.92	6452.4
3.1.22.4	Crossover junction endodeoxyribonuclease	20102.35	20033.71	19635.74	19528.65	19307.300000000003	19547.2	19266.97	20089.82	20016.88	19952.1	19654.57	19619.65	20481.47	20132.51	20213.74	20281.59	19900.49	19855.82	19579.75	20380.730000000003	20510.0	19781.6	20785.07	20685.91
3.1.25.1	Deoxyribonuclease (pyrimidine dimer)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.26.11	Ribonuclease Z	9455.75	9741.95	9620.97	10519.2	10761.19	10515.02	16820.21	13507.38	15224.35	12709.97	10920.73	17058.86	8505.89	7444.99	7981.81	8262.39	8753.43	6192.58	11347.62	11056.32	12084.98	12282.91	11307.34	12907.55
3.1.26.12	Ribonuclease E	16563.16	16281.18	15637.22	15715.73	15080.31	15796.81	14703.14	12028.740000000002	14208.97	13405.67	13051.490000000002	14520.82	20251.72	19837.43	19014.07	18449.26	16328.239999999998	18984.74	16292.68	18057.82	18948.75	14214.7	21943.57	18816.21
3.1.26.3	Ribonuclease III	20233.85	20106.71	19768.74	19705.5	19475.17	19587.34	22488.41	20499.49	22042.14	20592.97	19597.91	23124.38	20439.11	20102.01	20094.74	20230.09	19854.44	19796.82	20583.66	21123.39	22366.2	20052.47	22459.99	22798.56
3.1.26.4	Ribonuclease H	43017.84	42568.82	41146.240000000005	40970.53	40701.28	41475.27	41134.98	40892.71	42023.47	40821.17	41206.880000000005	43072.23	42636.69	42443.0	41374.3	42314.61	41719.83	41388.880000000005	42722.92	43120.42	43856.43000000001	41122.12	45298.37	44153.89
3.1.26.5	Ribonuclease P	18511.29	18224.93	18657.74	17553.07	18195.09	18723.07	18263.47	19382.15	19216.21	19085.26	19144.07	18898.48	19020.04	18374.68	19090.07	18989.26	18518.85	18426.32	19343.75	19619.730000000003	19575.5	19237.43	20192.82	19921.08
3.1.26.8	Ribonuclease M5	123.42	57.36	68.61	96.25	293.99	121.94	0.25	9.0	2.0	4.0	8.0	1.25	15.57	8.0	16.0	7.5	16.36	6.0	413.5	57.0	2.0	8.0	0.0	2.0
3.1.27.1	Transferred entry 4.6.1.19	2552.0	2664.5	3150.9	5037.5	3772.5	5133.25	4110.5	3917.5	3707.5	3369.5	3509.75	2876.5	7273.5	6227.12	5225.0	5475.5	5120.5	5394.0	4775.08	5451.46	5804.41	4197.5	6219.5	5749.0
3.1.27.3	Ribonuclease T(1)	221.5	152.0	185.0	44.5	138.84	171.5	3.0	17.5	5.0	9.0	9.0	0.0	597.0	674.5	271.5	872.0	943.5	824.0	690.0	443.0	135.0	306.0	245.0	196.0
3.1.27.6	Transferred entry 4.6.1.21	1209.5	1190.0	1683.4	1976.0	1399.0	2183.0	3180.5	1378.0	2339.0	1622.0	1216.0	2409.5	4472.5	3675.0	3559.0	3337.5	3205.5	3323.0	2987.83	3689.17	4012.5	2687.0	4384.0	3912.5
3.1.3.1	Alkaline phosphatase	25590.75	26815.47	27307.49	24887.04	22258.31	26098.82	45628.94	34677.78	43787.130000000005	39607.2	30444.230000000003	48393.88	31319.85	26813.7	27354.11	26949.86	31190.03	22355.06	32250.21	33714.200000000004	38617.77	31912.38	40659.04	39241.39
3.1.3.10	Glucose-1-phosphatase	5119.67	4669.59	4190.08	4466.17	4601.26	4585.33	4711.33	5973.74	6008.0	5950.5	7276.0	5023.33	2815.75	3645.0	3304.31	5359.83	3420.75	4737.58	4375.75	4425.33	3980.25	4399.84	3243.75	3989.75
3.1.3.100	Thiamine phosphate phosphatase	16865.79	15735.74	14586.09	15545.59	15853.89	14512.22	18854.33	15880.99	18137.14	16973.87	16025.19	20515.88	13374.93	14280.21	13586.82	15209.62	15122.42	13986.06	16522.02	14770.53	15543.91	15054.33	14334.65	15933.03
3.1.3.101	Validoxylamine A 7'-phosphate phosphatase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.3.102	FMN hydrolase	3425.0	3157.18	2103.67	3193.3	2318.56	2128.7	1353.1999999999998	1168.74	1748.87	2140.63	3310.9	1738.0	849.8000000000001	1235.1	1598.0700000000002	718.76	1078.76	871.24	1908.86	946.07	767.13	1319.99	452.4	643.23
3.1.3.103	3-deoxy-D-glycero-D-galacto-nonulopyranosonate 9-phosphatase	325.5	436.75	412.0	297.5	234.5	447.5	320.5	664.75	555.66	739.3299999999999	1168.5	456.0	86.25	169.0	171.25	141.0	151.25	114.25	309.25	435.0	577.75	673.0	347.25	233.25
3.1.3.104	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase	4286.92	3823.18	2407.42	3838.3	3596.26	2793.1800000000003	1438.1999999999998	1344.24	1974.54	2427.8	3457.9	1911.75	885.3700000000001	1376.6	1804.57	818.76	1172.12	947.24	2745.66	1104.5700000000002	833.13	1447.66	471.4	693.23
3.1.3.105	N-acetyl-D-muramate 6-phosphate phosphatase	3740.63	4021.5	2896.08	2859.09	1688.5	1293.09	1013.0	1010.84	1531.17	1927.0	1302.42	1380.42	1090.42	1627.0	2011.83	842.5	1067.25	1225.5	526.1700000000001	755.92	735.0	724.8299999999999	428.5	404.33
3.1.3.11	Fructose-bisphosphatase	16825.64	16329.52	17099.64	16631.67	15927.63	17579.17	22117.41	19995.31	20090.14	17558.97	19016.78	21887.96	20343.09	19535.75	18995.13	19857.45	19287.25	19709.06	22307.03	21299.57	22365.82	19893.4	22533.24	22681.9
3.1.3.12	Trehalose-phosphatase	11495.42	10234.42	13056.4	8572.24	10757.93	13695.16	8802.5	11624.92	10199.0	8812.33	11277.91	7936.33	20019.75	18776.83	16794.059999999998	23349.33	20525.25	22145.08	15636.5	16747.84	15648.16	13285.5	18363.75	16348.91
3.1.3.15	Histidinol-phosphatase	18967.45	17177.15	17001.5	16317.72	17858.670000000002	18619.42	17960.28	14318.32	17972.03	16083.83	14977.48	17176.58	27489.04	26324.76	24531.66	29090.090000000004	27498.62	28382.82	23710.82	24279.32	23108.97	19401.13	25893.9	23206.21
3.1.3.16	Protein-serine/threonine phosphatase	40263.28	40836.28	45176.15	37914.09	34107.770000000004	34392.1	53765.94	37314.91	43711.17	38284.14	31730.340000000004	50377.2	36465.98	40626.17	38636.56	35859.6	37759.71	37407.24	40467.06	38879.85	42854.16	41971.91	39626.84	46239.14
3.1.3.18	Phosphoglycolate phosphatase	31550.73	32167.04	29696.72	35178.15	31124.43	30669.03	39076.51	25230.25	33716.83	29607.38	23154.62	36984.380000000005	38469.52	37842.92	36515.490000000005	31467.92	31010.16	33030.57	31721.86	35795.89	40742.05	29306.22	41010.83	40367.25
3.1.3.2	Acid phosphatase	1007.0	880.5	1017.0	618.8299999999999	675.3299999999999	892.1700000000001	2108.0	1324.67	1756.17	1351.83	980.33	1230.0	1658.0	1179.5	1318.83	1692.0	1184.0	1248.0	1782.0	1915.94	2183.53	1848.66	1851.0	2283.5
3.1.3.23	Sugar-phosphatase	1448.88	1378.25	1205.9	1057.17	1431.29	1816.0	3001.17	1340.09	2709.51	1508.84	974.17	3942.68	3169.98	2257.39	2737.67	2475.86	1649.89	2026.89	2778.0	3723.12	4790.4	1901.17	7693.58	4260.09
3.1.3.24	Sucrose-phosphate phosphatase	158.5	154.0	289.5	294.7	131.5	186.64	3179.54	571.17	1966.76	610.5699999999999	173.84	3323.03	127.07	29.5	79.0	84.5	76.49	98.5	937.41	1054.16	2254.9	720.0699999999999	1827.17	2603.55
3.1.3.25	Inositol-phosphate phosphatase	33365.86	32950.1	34854.92	34301.340000000004	31545.85	35922.619999999995	33891.91	26462.49	31771.4	29051.24	23905.33	31588.39	46200.29	44679.880000000005	43934.21	44126.59	41171.83	45142.49	40395.6	43413.17	45110.15	36585.28999999999	52216.49	46334.51
3.1.3.26	4-phytase	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	9.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	1.17	2.91	16.5	0.0	1.0
3.1.3.27	Phosphatidylglycerophosphatase	11393.85	11938.96	8968.54	10941.88	9714.78	7637.73	7220.95	6347.49	7704.12	7427.73	6855.59	7385.75	6840.9400000000005	7495.460000000001	8693.6	5152.120000000001	6321.18	6541.73	7270.23	7211.620000000001	6717.79	6491.49	5628.4	5941.26
3.1.3.3	Phosphoserine phosphatase	47278.15	47500.57	44851.880000000005	42662.25	43780.9	40082.03	54994.81	38574.19	48024.72	43156.12	30189.46	54345.95	37191.11	39999.92	39598.630000000005	39817.78	37977.62	40518.56	43258.67	42996.14	48666.72	43743.11	44224.91	51374.33
3.1.3.32	Polynucleotide 3'-phosphatase	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.3.37	Sedoheptulose-bisphosphatase	3058.5	3332.5	4613.3	4860.6	3912.0	5557.1	8183.44	6087.83	6396.93	5327.870000000001	5320.01	7339.400000000001	7304.5	6369.5	6624.0	5331.5	4961.73	5366.0	6311.24	7193.5	8684.029999999999	6083.04	8324.67	8782.15
3.1.3.39	Streptomycin-6-phosphatase	0.0	0.0	0.0	0.0	1.25	2.5	1.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	24.0	1.0	341.0	171.0
3.1.3.4	Phosphatidate phosphatase	767.5	782.78	408.97	758.0	900.76	462.25	253.0	158.0	236.5	262.0	317.03000000000003	189.0	252.90000000000003	284.78	233.14	203.86	294.56	157.24	649.5899999999999	335.05000000000007	200.32	511.93	73.0	86.0
3.1.3.41	4-nitrophenylphosphatase	1239.63	1401.83	995.58	1537.08	1705.2	1358.7	1324.33	740.5	811.5	659.5	632.3299999999999	817.75	290.57	340.33	342.5	245.0	440.36	347.5	1274.8	713.5	458.0	807.5	483.0	489.0
3.1.3.45	3-deoxy-manno-octulosonate-8-phosphatase	11103.6	11687.19	8502.849999999999	10428.82	9898.419999999998	7691.219999999999	7517.879999999999	9184.990000000002	9746.28	10618.259999999998	11867.56	9595.3	3774.24	4749.71	6118.490000000001	3870.73	5376.84	3675.58	4084.92	5074.06	4773.67	5719.16	2921.9	3445.16
3.1.3.48	Protein-tyrosine-phosphatase	29652.58	30196.97	29378.24	29192.47	27029.38	30243.83	36887.48	33929.81	37336.65	34499.450000000004	34637.41	38420.37	30570.8	29775.77	29469.76	28814.18	30024.84	27598.31	31932.61	34514.45	35861.91	30785.13	39114.380000000005	35678.57
3.1.3.5	5'-nucleotidase	44108.07	43622.71	42461.71000000001	43716.77	41672.68	42665.85	44903.630000000005	42353.07	44608.2	41563.35	46067.95	45747.31	41992.07	41821.43	39436.79	41852.42	43460.740000000005	40525.44	45401.42	43371.98	42673.59	41855.52	41698.47	43325.31
3.1.3.6	3'-nucleotidase	5020.02	3903.47	4123.530000000001	4929.17	5369.66	5006.1900000000005	4909.0	2754.5	3893.17	3351.52	2339.86	4294.0	7980.42	7824.73	6672.25	8548.86	6959.54	7583.24	8190.920000000001	5513.43	4997.71	5261.99	4748.75	5672.2
3.1.3.64	Phosphatidylinositol-3-phosphatase	24.0	12.0	9.0	4.0	7.0	31.0	3.0	5.0	11.0	0.0	11.0	0.0	8.0	12.0	8.0	10.0	15.0	5.0	0.0	4.0	0.5	7.0	0.0	8.0
3.1.3.69	Glucosylglycerol 3-phosphatase	86.5	55.0	188.5	59.5	43.5	48.0	988.0	666.66	583.1700000000001	510.0	209.67	831.6700000000001	128.0	19.0	22.0	73.5	40.0	85.5	354.0	397.17	510.83	531.6700000000001	283.5	691.5
3.1.3.7	3'(2'),5'-bisphosphate nucleotidase	27060.23	26890.2	26970.6	25486.370000000003	27122.21	27564.69	26132.45	29217.050000000003	27905.72	27848.16	27427.38	27144.46	25548.94	24721.63	25184.01	25432.82	26518.55	23750.65	25910.52	26638.61	25919.1	28111.5	26915.97	26537.83
3.1.3.70	Mannosyl-3-phosphoglycerate phosphatase	1550.75	1705.9	1551.03	2137.39	1571.23	1433.04	2175.2	1284.24	1359.87	1689.13	2778.37	1730.75	753.8199999999999	1361.2	1141.5700000000002	763.4	958.45	916.0	731.0999999999999	1195.65	1182.31	1176.48	668.9	691.73
3.1.3.71	2-phosphosulfolactate phosphatase	4162.33	4048.08	3775.08	3312.28	3870.67	3831.53	7953.87	6065.08	7078.84	5231.9	3941.34	7373.200000000001	5376.75	3851.33	4986.25	4959.5	4395.38	3837.25	5268.61	7106.33	8360.98	6193.24	10356.420000000002	8199.05
3.1.3.73	Adenosylcobalamin/alpha-ribazole phosphatase	9607.83	8197.3	8406.94	9392.86	8133.84	8628.25	8384.54	4085.34	6808.01	5014.9	4024.78	7041.620000000001	9260.15	10447.81	9461.58	11864.86	9998.77	11577.24	11565.33	10369.93	10223.19	8058.5	13125.510000000002	11221.62
3.1.3.77	Acireductone synthase	584.63	915.5	782.5	791.35	469.93	649.27	549.27	576.8299999999999	425.67	655.2	595.51	476.97	489.25	622.83	625.1400000000001	517.83	527.98	306.0	273.67	374.59	354.03	579.62	312.34000000000003	238.73
3.1.3.78	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase	0.0	0.0	1.0	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.3.79	Mannosylfructose-phosphate phosphatase	61.0	108.0	39.5	56.0	45.0	56.0	16.0	128.5	116.0	214.5	52.0	18.0	11.0	1.5	8.0	4.5	7.5	14.5	24.0	20.0	32.0	154.0	6.0	21.0
3.1.3.8	3-phytase	2777.84	2851.42	2995.91	2884.87	2452.0	3229.2	9618.38	5174.1	7806.77	6242.57	4211.18	9863.71	2547.92	2064.67	2141.58	2356.0	3472.38	1522.08	4506.49	5007.49	7497.98	3789.65	6002.25	7342.139999999999
3.1.3.81	Diacylglycerol diphosphate phosphatase	767.5	782.78	408.97	758.0	900.76	462.25	253.0	158.0	236.5	262.0	317.03000000000003	189.0	252.90000000000003	284.78	233.14	203.86	294.56	157.24	649.5899999999999	335.05000000000007	200.32	511.93	73.0	86.0
3.1.3.82	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase	9218.85	9556.35	6879.37	7657.32	7482.76	5313.41	5146.049999999999	6306.32	6220.700000000001	7407.26	7099.15	5976.72	3104.4700000000003	4367.18	5659.570000000001	2907.76	3706.99	3307.49	5462.639999999999	4794.23	4468.67	6113.76	3157.74	3621.24
3.1.3.83	D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase	9218.85	9556.35	6879.37	7657.32	7482.76	5313.41	5146.049999999999	6306.32	6220.700000000001	7407.26	7099.15	5976.72	3104.4700000000003	4367.18	5659.570000000001	2907.76	3706.99	3307.49	5462.639999999999	4794.23	4468.67	6113.76	3157.74	3621.24
3.1.3.85	Glucosyl-3-phosphoglycerate phosphatase	2493.5	1354.5	2224.0	925.5	2019.84	2714.0	609.0	811.5	919.5	759.0	698.0	526.0	4494.0	4754.0	3064.0	6958.0	5310.5	6790.0	4298.33	3851.0	3226.0	2775.0	3813.0	3947.5
3.1.3.87	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase	185.92	136.0	242.5	199.0	264.5	159.0	2764.34	499.17	1738.5099999999998	540.6700000000001	118.84	3362.1800000000003	117.14	30.0	28.0	73.5	45.72	103.5	1099.26	906.66	2190.0	661.5	1775.83	2185.67
3.1.3.89	5'-deoxynucleotidase	686.5799999999999	788.91	575.4499999999999	1252.55	555.23	423.61	296.1	371.3	273.7	374.37	2348.86	452.57	530.95	711.26	629.71	368.99	446.51	371.24	1223.69	493.98	281.72	463.58	166.65	128.23
3.1.3.90	Maltose 6'-phosphate phosphatase	30.0	15.0	18.5	26.25	88.37	49.77	0.0	2.0	0.0	0.0	3.0	0.0	0.57	0.0	15.0	0.0	0.36	0.0	249.8	0.0	0.0	0.0	0.0	0.0
3.1.3.92	Kanosamine-6-phosphate phosphatase	0.0	0.0	0.0	0.0	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.36	0.0	9.8	0.0	0.0	0.0	0.0	0.0
3.1.3.93	L-galactose 1-phosphate phosphatase	2469.0	2645.5	2912.4	3252.0	2251.5	3198.0	3688.5	1881.0	2858.67	2295.17	1697.0	2957.5	5790.0	5643.0	5680.5	4506.5	4568.5	4874.0	4277.83	4899.17	4960.5	3740.67	5804.0	4767.0
3.1.3.96	Pseudouridine 5'-phosphatase	295.0	419.4	397.7	166.8	72.3	60.2	700.9	572.0699999999999	407.1	512.9	1137.64	596.0699999999999	148.9	127.7	157.1	130.4	62.2	216.0	256.27	307.97	395.43	433.9	238.9	443.33
3.1.3.97	3',5'-nucleoside bisphosphate phosphatase	12459.07	11537.67	10066.66	11041.37	13249.15	9513.89	7270.2	6829.91	7202.37	7410.629999999999	6681.469999999999	7725.67	8611.72	9985.42	8529.07	10023.76	9985.009999999998	10163.24	9614.31	7706.65	6324.719999999999	9044.16	4923.9	6585.06
3.1.30.1	Aspergillus nuclease S(1)	109.67	110.4	190.78	117.97	44.47	27.37	264.7	284.24	199.37	303.13	1421.87	419.5	71.07	81.87	69.25999999999999	16.07	20.2	37.0	57.77	70.47	74.1	219.48	19.4	7.399999999999999
3.1.31.1	Micrococcal nuclease	7148.5	6226.610000000001	6986.610000000001	5571.18	6746.12	7996.88	9425.36	5310.75	8220.85	5665.87	3354.8500000000004	9309.91	7068.32	6328.5	6392.75	9068.0	6852.67	8004.75	8870.369999999999	10311.82	12068.45	7992.21	15263.589999999998	13865.65
3.1.4.1	Phosphodiesterase I	29.0	40.0	20.0	20.0	19.0	3.0	10.0	7.0	20.0	20.0	4.0	10.0	4.0	19.0	13.0	0.0	32.0	24.0	35.0	14.0	40.0	44.0	5.0	21.0
3.1.4.12	Sphingomyelin phosphodiesterase	54.0	72.0	135.25	61.5	63.0	73.5	19.0	43.0	6.5	63.5	45.0	19.0	20.57	44.5	181.5	4.0	12.36	45.5	39.5	18.5	11.0	129.25	2.5	17.5
3.1.4.14	[Acyl-carrier-protein] phosphodiesterase	1102.3200000000002	1065.85	653.8499999999999	721.74	385.43	386.8	2637.84	776.91	1934.44	1172.87	1884.84	3529.38	630.47	732.5999999999999	618.74	522.76	550.66	416.74	1552.42	1219.72	2099.25	705.68	1696.73	1792.77
3.1.4.16	2',3'-cyclic-nucleotide 2'-phosphodiesterase	5020.02	3903.47	4123.530000000001	4929.17	5369.66	5006.1900000000005	4909.0	2754.5	3893.17	3351.52	2339.86	4294.0	7980.42	7824.73	6672.25	8548.86	6959.54	7583.24	8190.920000000001	5513.43	4997.71	5261.99	4748.75	5672.2
3.1.4.17	3',5'-cyclic-nucleotide phosphodiesterase	1021.67	1259.17	1800.83	915.5	879.8299999999999	967.77	100.0	658.0	342.67	662.6700000000001	609.0	223.0	172.67000000000002	922.0	992.17	250.33	532.0	524.8299999999999	401.0	278.0	120.0	821.6700000000001	31.0	130.0
3.1.4.3	Phospholipase C	678.4200000000001	672.61	1237.36	858.0	826.29	998.57	356.83	487.25	406.0	612.0	332.0	336.0	179.39	277.0	638.75	436.5	584.97	298.25	614.95	516.0	382.25	804.5	364.75	621.25
3.1.4.4	Phospholipase D	1240.0	1250.5	1079.3	1057.5	1277.5	1399.5	2410.0	926.5	1493.0	1157.0	622.0	1511.5	4559.0	3743.5	2989.0	3282.5	3023.5	3739.5	1968.83	2151.84	2477.0	1441.5	2794.5	2464.5
3.1.4.43	Glycerophosphoinositol inositolphosphodiesterase	28.0	7.0	16.0	83.0	58.0	31.0	0.0	0.0	9.0	5.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
3.1.4.46	Glycerophosphodiester phosphodiesterase	33161.07	31625.81	33477.740000000005	30140.66	29895.61	33618.68	39784.05	30801.58	37877.86	32744.22	30334.07	39043.130000000005	36620.77	37137.2	35524.08	39541.69	37479.08	38060.39	39077.68	40075.19	42392.45	35079.25	44593.630000000005	43127.54
3.1.4.50	Glycosylphosphatidylinositol phospholipase D	60.0	129.0	69.5	90.0	52.5	56.0	201.0	36.0	61.0	107.0	18.0	76.0	19.0	27.0	13.0	13.0	44.0	27.0	87.0	45.0	75.0	148.0	22.0	50.0
3.1.4.52	Cyclic-guanylate-specific phosphodiesterase	4164.68	3284.21	2664.95	2401.05	1918.7	2422.37	1489.4499999999998	1005.74	1277.12	1499.88	4185.63	1058.25	2738.3	3362.8900000000003	2641.6	2479.39	2717.3900000000003	2492.44	7716.309999999999	3249.87	2739.2	3450.47	3189.15	2351.15
3.1.4.53	3',5'-cyclic-AMP phosphodiesterase	6448.92	6822.85	6368.15	6955.74	4499.66	5637.47	8764.84	5529.91	7641.280000000001	7248.769999999999	5096.59	9717.97	3955.22	4444.72	5210.21	3783.26	5942.09	3465.24	6271.52	5387.1	5702.25	6226.19	6191.23	6110.900000000001
3.1.4.54	N-acetylphosphatidylethanolamine-hydrolyzing phospholipase D	24.75	42.0	116.5	23.75	20.93	24.0	1.0	13.0	2.5	15.0	48.0	6.75	20.25	69.0	82.14	73.5	46.75	34.0	8.0	3.25	1.0	31.25	0.0	2.0
3.1.4.55	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	8951.42	9687.09	9868.06	10484.67	9989.33	11724.83	11555.33	16084.08	13461.66	14749.83	14393.33	11706.58	13094.25	11230.33	11844.17	10930.33	11723.25	10068.08	10911.58	12443.0	12200.25	12319.0	11438.25	11163.25
3.1.4.57	Phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase	1812.42	842.5	1608.0	308.0	1149.42	1395.27	321.0	320.5	264.0	212.0	204.0	156.0	4257.5	4428.5	2795.5	6526.0	4394.5	6192.0	3680.0	2992.0	2572.5	2127.0	2379.0	3028.5
3.1.4.58	RNA 2',3'-cyclic 3'-phosphodiesterase	14072.2	13291.9	12449.1	12798.88	13394.23	12031.89	7379.4	8132.07	8285.76	8400.23	9414.49	7095.07	16424.39	15672.169999999998	15505.24	15974.9	12616.56	15429.5	12043.48	12842.55	12741.6	10600.73	15503.65	12798.33
3.1.5.1	dGTPase	17365.14	15754.68	15345.070000000002	15544.47	17006.43	16765.3	12297.02	13898.170000000002	13612.06	13989.91	16576.8	13832.91	16875.62	18012.339999999997	16418.739999999998	19497.09	15429.77	19102.32	16319.95	16759.48	16704.0	14267.09	18352.98	17267.899999999998
3.1.6.1	Arylsulfatase (type I)	23035.07	23580.370000000003	19192.97	22584.78	19485.32	22480.91	22053.93	21953.3	28534.5	33550.100000000006	17153.3	23024.2	7207.98	7370.96	10941.31	8438.61	13055.04	8023.29	15447.34	13979.0	12233.7	15830.9	12076.0	11935.23
3.1.6.12	N-acetylgalactosamine-4-sulfatase	990.5	1034.5	692.5	896.0	627.0	635.5	1284.0	1932.0	1809.0	2855.0	1161.5	1198.0	97.0	114.5	137.5	104.0	169.0	66.5	226.0	235.0	191.0	412.0	58.0	181.5
3.1.6.13	Iduronate-2-sulfatase	1850.5	2035.0	1357.5	1986.0	1258.5	1603.5	2947.5	3865.0	3996.5	6284.0	2396.5	2783.5	172.0	210.0	471.0	233.0	468.0	139.0	512.5	524.5	526.0	1050.5	131.0	371.5
3.1.6.14	N-acetylglucosamine-6-sulfatase	1696.5	1869.5	1436.0	1712.5	1314.5	1454.5	1814.5	2526.0	2756.5	4437.5	1711.5	1866.5	248.0	246.0	525.5	351.0	1003.5	586.5	433.0	356.0	347.0	833.0	92.0	242.5
3.1.6.4	N-acetylgalactosamine-6-sulfatase	495.5	457.0	277.5	454.0	241.0	345.0	624.0	965.0	849.5	1509.0	572.5	577.5	35.0	38.0	64.5	46.0	100.0	25.0	119.0	88.0	86.0	203.5	6.0	45.0
3.1.6.6	Choline-sulfatase	5899.0	6767.5	7507.23	6692.77	5760.1	6802.6	4678.1	5002.5	5921.5	7490.2	4441.0	4765.3	6271.5	7052.12	7164.139999999999	4836.5	6145.73	6374.5	5680.8	5365.79	4782.2	6348.7	4927.34	4866.56
3.1.6.8	Cerebroside-sulfatase	4356.5	4751.0	3943.0	4235.0	2925.0	3582.0	5562.5	6609.5	7187.5	10511.5	4193.5	4990.5	760.0	914.5	1557.5	1099.5	1739.5	1003.5	1871.0	1844.0	2129.0	2477.5	1194.0	1846.5
3.1.7.12	(+)-kolavelool synthase	6.0	13.0	0.0	11.0	3.0	5.0	7.0	14.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
3.1.7.2	Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	13245.35	12636.68	12845.8	12936.99	12160.68	13675.89	15337.72	13213.32	14176.87	12587.43	12621.41	15006.57	18556.97	16897.85	14910.57	18077.26	17433.989999999998	17427.989999999998	16699.5	17022.9	17593.0	15552.93	17249.57	18105.08
3.1.7.8	Tuberculosinol synthase	6.0	13.0	0.0	11.0	3.0	5.0	7.0	14.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
3.1.7.9	Isotuberculosinol synthase	6.0	13.0	0.0	11.0	3.0	5.0	7.0	14.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
3.1.8.1	Aryldialkylphosphatase	8.0	5.0	16.0	10.0	5.0	7.0	9.0	4.0	11.0	35.0	8.0	8.0	3.0	8.0	4.0	0.0	0.0	0.0	13.0	1.0	0.0	15.0	0.0	2.0
