function	description	FCBAG1	FCBAG2	FCBAG3	FCBAG4	FCBAG5	FCBAG6	FEZAG1	FEZAG2	FEZAG3	FEZAG4	FEZAG5	FEZAG6	SCBAG1	SCBAG2	SCBAG3	SCBAG4	SCBAG5	SCBAG6	SEZAG1	SEZAG2	SEZAG3	SEZAG4	SEZAG5	SEZAG6
ko:K18288	itaconate CoA-transferase [EC:2.8.3.-]	201.05	273.4	261.78	217.97000000000003	243.97000000000003	126.37	225.07	251.4	218.6	231.4	1246.8	376.4	62.07	115.87	225.26	9.07	41.2	54.0	84.6	43.47	61.6	64.65	11.4	14.0
ko:K18289	itaconate CoA-transferase [EC:2.8.3.- 2.8.3.22]	12.0	0.0	0.0	8.0	7.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
ko:K18290	itaconyl-CoA hydratase [EC:4.2.1.56]	282.5	267.5	202.25	64.0	32.0	84.0	6.0	24.0	32.0	142.0	128.0	26.0	71.5	83.0	194.0	29.0	89.0	115.0	47.0	36.0	37.0	111.25	14.0	26.0
ko:K18291	itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase [EC:4.2.1.56 4.2.1.-]	202.0	255.0	193.0	158.0	75.0	43.0	33.0	18.0	65.0	146.0	31.0	68.0	25.0	99.5	125.0	31.0	62.0	55.0	27.0	17.0	5.0	46.0	9.0	16.0
ko:K18292	(S)-citramalyl-CoA lyase [EC:4.1.3.25]	825.5799999999999	789.0	457.25	889.08	1172.83	868.9200000000001	272.0	296.5	408.0	488.0	327.75	457.5	179.0	421.0	561.5	156.0	162.0	106.0	608.75	413.0	321.5	449.75	517.0	395.0
ko:K18293	p-cymene methyl-monooxygenase electron transfer component [EC:1.18.1.3]	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18295	membrane fusion protein, multidrug efflux system	27.0	15.0	5.5	51.0	130.0	44.0	9.0	4.5	8.5	2.5	3.0	8.0	0.0	1.0	4.5	1.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0
ko:K18296	multidrug efflux pump	5.2	11.0	10.4	34.0	13.0	2.0	0.0	0.0	0.0	9.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0
ko:K18297	LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator	18.0	0.0	0.25	0.0	19.0	1.0	0.0	1.0	13.0	2.0	0.0	4.0	4.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	3.25	0.0	3.0
ko:K18298	membrane fusion protein, multidrug efflux system	102.5	197.9	303.95	179.3	119.3	102.2	88.19999999999999	165.07	108.7	168.3	1029.54	161.5	97.4	185.2	384.6	115.4	88.2	204.5	88.02000000000001	76.8	102.6	151.15	59.9	45.900000000000006
ko:K18299	multidrug efflux pump	907.42	1235.9	1409.78	1292.72	790.97	876.7	785.2	1315.5700000000002	1114.7	1707.3000000000002	2077.54	845.25	282.32	525.37	933.93	199.07	360.95	397.5	505.02	463.55	401.6	840.9	119.4	343.9
ko:K18300	outer membrane protein, multidrug efflux system	1007.0	910.0	790.0	525.1700000000001	567.5	796.0	1565.5	842.1700000000001	1393.5	1060.0	789.34	1061.0	496.0	614.0	929.5	775.0	805.5	774.5	856.1700000000001	1093.5	1298.0	967.0	1126.0	1040.0
ko:K18301	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor	346.55	357.0	295.78	997.17	281.67	226.25	379.0	448.0	314.0	463.0	1603.5	532.0	144.17000000000002	255.17	176.82999999999998	123.67	179.5	176.5	162.0	214.0	215.0	183.25	243.0	290.33
ko:K18302	membrane fusion protein, multidrug efflux system	113.67	56.4	118.28	79.97	58.47	49.62	2.4	60.4	7.1	37.4	112.8	11.4	56.07	50.37	48.93	37.07	31.2	44.0	36.6	12.8	23.6	31.15	7.4	17.0
ko:K18303	multidrug efflux pump	351.0	239.0	64.58	87.84	68.0	63.92	5.0	40.0	27.5	28.5	67.0	27.0	51.67	78.79	45.33	27.67	55.0	35.0	16.0	32.620000000000005	21.0	31.25	56.0	51.0
ko:K18304	LuxR family transcriptional regulator, quorum-sensing system regulator LasR	35.0	14.0	35.0	0.0	20.0	24.0	0.0	4.0	0.0	7.0	0.0	5.0	23.0	36.0	12.0	39.0	14.0	22.0	39.0	43.0	78.0	60.67	156.0	134.0
ko:K18305	transmembrane protein	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	0.0	0.0	0.5
ko:K18306	membrane fusion protein, multidrug efflux system	226.0	165.0	409.4	122.0	165.5	329.0	307.0	173.0	378.0	162.0	80.0	197.0	175.5	243.0	171.5	312.0	243.0	77.0	487.5	684.0	741.0	408.5	878.0	481.5
ko:K18307	multidrug efflux pump	526.6700000000001	555.0	389.98	450.67	290.67	366.0	411.5	212.0	515.0	502.0	160.0	365.0	357.17	426.5	370.5	370.0	376.0	214.0	366.0	629.5	683.5	284.75	987.0	678.5
ko:K18309	aspartate N-acetyltransferase [EC:2.3.1.17]	9.0	15.0	3.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18310	beta-citrylglutamate/N-acetylaspartylglutamate synthase [EC:6.3.1.17 6.3.2.41]	97.0	224.0	100.0	43.0	48.0	37.0	28.0	41.0	97.0	83.0	55.0	69.0	58.0	82.0	41.0	16.0	17.0	51.0	24.0	35.0	23.0	15.0	16.0	20.0
ko:K18312	styrene-oxide isomerase [EC:5.3.99.7]	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18313	succinyl-CoA---D-citramalate CoA-transferase [EC:2.8.3.20]	127.0	67.0	105.0	56.0	52.0	94.0	57.0	83.0	235.0	40.0	8.0	39.0	748.5	330.0	881.0	522.0	87.0	180.0	205.0	878.0	905.0	109.0	2485.0	750.0
ko:K18314	(R)-citramalyl-CoA lyase [EC:4.1.3.46]	227.0	184.0	99.0	76.0	83.0	183.0	127.0	130.0	325.0	87.0	42.0	96.0	786.5	360.0	886.0	587.0	141.0	197.0	201.0	907.0	933.0	130.0	2506.0	782.0
ko:K18316	carbapenam-3-carboxylate synthase [EC:6.3.3.6]	0.0	0.0	0.0	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18320	transposase, IS6 family	0.0	12.0	28.4	31.0	7.0	57.25	6.0	0.0	3.0	8.0	4.0	30.0	8.5	1.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18321	membrane fusion protein, multidrug efflux system	0.0	0.0	0.0	15.0	8.0	0.0	0.0	10.0	0.0	0.0	28.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ko:K18322	multidrug efflux pump	3.0	12.0	26.0	15.0	15.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ko:K18323	outer membrane protein, multidrug efflux system	4.0	0.0	12.0	0.0	0.0	33.25	0.0	0.0	0.0	7.0	0.75	1.0	14.0	10.0	62.0	64.0	32.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ko:K18324	multidrug efflux pump	0.0	2.0	0.0	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18325	AraC family of transcriptional regulator, multidrug resistance transcriptional activator	0.0	0.0	0.0	17.0	67.43	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18326	MFS transporter, DHA2 family, multidrug resistance protein	4.0	2.0	12.0	0.0	1.43	33.25	6.0	12.0	0.0	28.0	19.75	21.0	14.0	25.0	62.14	64.0	32.0	0.0	27.0	14.0	0.0	10.0	0.0	2.0
ko:K18328	lariat debranching enzyme [EC:3.1.-.-]	50.0	33.0	61.0	15.0	42.0	65.0	8.0	24.0	4.0	22.0	36.0	1.0	13.0	4.0	21.0	3.0	11.0	0.0	27.0	8.0	7.0	114.0	0.0	13.0
ko:K18330	NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3]	853.83	772.69	336.69	1051.5	1857.63	929.4	57.0	117.5	259.5	263.0	127.33	166.5	86.0	170.32999999999998	225.5	123.0	82.0	68.0	84.7	98.0	66.5	185.0	10.75	85.0
ko:K18331	NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]	4143.16	3786.69	2239.86	4072.66	6643.63	3106.9	1419.33	2893.84	2361.0	2129.83	1537.66	1933.75	2752.0	2651.66	2443.25	2492.5	2115.0	1963.5	2212.7	2176.5	2113.5	2760.5	1749.25	2174.16
ko:K18332	NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]	2006.33	1932.19	733.94	2478.83	3955.96	2020.48	863.25	670.5	1334.0	1501.5	527.3299999999999	1250.75	183.5	430.33	515.0	270.0	225.5	169.5	335.7	332.5	272.5	579.0	119.75	267.5
ko:K18333	L-fucose dehydrogenase	786.5	892.0	1046.0	1016.5	699.0	1050.5	2707.83	1321.0	2758.0	2086.0	757.0	2879.0	1485.5	921.5	1030.0	1272.5	2183.5	810.5	1177.5	1492.5	1733.5	1231.0	1248.0	1302.5
ko:K18334	L-fuconate dehydratase [EC:4.2.1.68]	334.0	372.0	499.5	509.5	355.67	628.0	446.5	499.5	522.0	542.5	356.5	441.5	797.5	426.5	1023.5	676.0	280.5	185.5	455.5	933.0	945.5	381.5	2116.5	806.0
ko:K18335	2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]	2242.0	2455.0	2353.9	2514.5	1957.0	2939.0	2892.5	1605.0	2477.5	1934.0	1506.0	1963.0	5323.5	4902.0	4872.5	4365.0	4452.5	4725.5	3617.5	3741.0	4073.5	3240.0	3938.0	3912.0
ko:K18336	2,4-didehydro-3-deoxy-L-rhamnonate hydrolase [EC:3.7.1.26]	104.0	89.0	144.0	174.0	72.5	96.0	14.0	36.0	52.0	61.0	59.0	75.0	199.0	251.0	264.0	44.0	31.0	49.0	233.0	197.0	235.0	64.0	437.0	242.0
ko:K18337	L-rhamnose 1-dehydrogenase [EC:1.1.1.378 1.1.1.377 1.1.1.173]	215.0	243.5	178.0	340.0	185.0	282.5	118.0	140.0	101.0	106.5	76.0	102.0	201.5	408.0	347.0	175.0	216.5	249.0	380.0	387.0	396.0	174.0	670.0	384.0
ko:K18344	two-component system, OmpR family, response regulator VanR	36.5	12.36	75.36	14.0	33.96	9.57	2.0	11.0	10.0	20.0	13.0	12.0	20.14	12.0	8.0	8.0	0.72	15.0	18.2	7.0	0.0	0.0	0.0	0.0
ko:K18345	two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	33.0	2.36	4.359999999999999	23.5	46.29	44.01	0.5	0.0	0.0	1.0	0.0	0.5	1.71	28.0	0.0	2.5	1.08	1.0	11.0	1.0	2.0	1.0	0.0	2.0
ko:K18346	vancomycin resistance protein VanW	1246.99	1348.18	2260.68	1273.6	1393.34	1243.7	608.69	434.59	594.3399999999999	563.37	308.16	339.23	156.82	1269.99	870.75	372.0	611.01	648.75	751.81	526.16	224.78	1236.7	110.82999999999998	311.99
ko:K18348	serine/alanine racemase [EC:5.1.1.18 5.1.1.1]	22.0	39.0	23.0	48.0	72.67	21.83	4.0	0.0	12.0	9.0	0.0	3.5	8.0	17.0	22.0	1.0	2.0	7.0	0.0	0.0	0.0	0.0	0.75	3.0
ko:K18349	two-component system, OmpR family, response regulator VanR	0.0	0.0	6.0	21.0	33.0	8.77	0.0	13.0	4.0	4.0	8.0	6.0	0.57	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.0	0.75	0.0
ko:K18350	two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	1872.5	807.5	1694.0	223.75	1019.17	1279.6	296.0	299.0	212.0	176.0	156.0	82.0	4544.07	5258.0	2928.0	7460.0	4662.860000000001	6596.0	3111.0	2616.0	2577.5	1976.0	2660.5	3364.5
ko:K18351	two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	9.0	3.0	17.0	7.0	14.0	34.0	1.0	0.0	0.0	0.0	0.0	10.0	26.5	22.0	20.0	33.0	44.0	7.0	4.0	6.0	30.0	1.0	341.0	171.0
ko:K18352	two-component system, OmpR family, response regulator VanR	9.0	3.0	19.0	7.0	14.0	34.0	1.0	0.0	0.0	0.0	0.0	10.0	26.5	22.0	20.0	34.0	44.0	7.0	8.0	21.0	30.0	17.0	341.0	171.0
ko:K18353	vancomycin resistance protein VanJ	105.5	57.0	114.5	64.0	57.5	146.0	279.0	212.0	134.0	268.0	71.5	124.5	69.0	47.0	61.5	97.0	95.0	42.0	79.0	112.0	67.0	254.5	64.0	179.0
ko:K18354	vancomycin resistance protein VanK	406.5	191.5	210.0	36.5	194.0	266.5	64.0	88.5	244.5	27.0	19.5	35.0	1630.0	1272.0	1113.0	1688.0	1080.5	1208.0	861.0	1313.0	1056.0	365.5	2730.0	972.5
ko:K18355	phenylglyoxylate dehydrogenase alpha subunit [EC:1.2.1.58]	69.5	50.5	51.5	23.0	21.5	12.0	2.0	8.0	1.0	3.0	29.0	0.0	14.5	8.5	14.0	15.5	0.0	19.0	1.0	0.0	0.0	4.0	0.0	0.0
ko:K18356	phenylglyoxylate dehydrogenase beta subunit [EC:1.2.1.58]	49.5	33.5	55.5	36.0	49.5	27.0	9.0	17.67	6.0	22.0	21.0	12.0	4.5	11.5	9.0	11.5	0.0	2.0	24.0	20.0	24.0	147.0	16.0	24.33
ko:K18357	phenylglyoxylate dehydrogenase gamma subunit [EC:1.2.1.58]	8.0	11.0	8.0	10.0	13.0	5.0	2.0	0.0	3.0	2.0	2.0	1.0	2.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0
ko:K18358	phenylglyoxylate dehydrogenase delta subunit [EC:1.2.1.58]	21.0	21.0	8.0	43.0	72.0	17.0	2.0	1.0	5.0	6.0	0.0	1.0	2.0	2.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18359	phenylglyoxylate dehydrogenase epsilon subunit [EC:1.2.1.58]	27.0	8.0	0.0	14.0	21.0	2.0	6.0	12.0	5.0	28.0	19.0	20.0	0.0	19.0	5.0	2.0	1.0	0.0	27.0	14.0	0.0	10.0	0.0	0.0
ko:K18360	phenylacetyl-CoA:acceptor oxidoreductase accessory protein	3.0	13.0	8.0	12.0	9.0	8.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18361	phenylacetyl-CoA:acceptor oxidoreductase [EC:1.17.5.1 3.1.2.25]	15.0	19.0	28.0	8.0	20.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	37.0	0.0	8.0	8.0	8.0	4.0	0.0	7.0	0.0	0.0
ko:K18362	phenylacetyl-CoA:acceptor oxidoreductase 27-kDa subunit	0.0	0.0	0.0	8.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18363	phenylacetyl-CoA:acceptor oxidoreductase 26-kDa subunit	0.0	0.0	0.0	8.0	18.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18364	2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase [EC:4.2.1.80 4.2.1.132]	979.25	1097.5	461.0	594.0	380.5	362.0	173.0	188.0	295.0	461.0	258.5	255.0	378.0	439.5	231.0	265.0	425.5	263.5	112.0	306.5	226.0	84.0	192.0	136.0
ko:K18365	4-hydroxy-2-oxovalerate/4-hydroxy-2-oxohexanoate aldolase [EC:4.1.3.39 4.1.3.43]	904.25	903.0	474.0	439.17	228.5	190.25	218.5	185.5	295.5	477.0	249.0	291.0	90.5	164.5	124.5	76.0	164.5	188.5	97.0	96.0	156.5	104.0	128.0	125.0
ko:K18366	acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87]	877.75	859.5	419.0	408.0	220.5	188.25	163.0	158.0	282.5	436.0	217.0	267.0	73.0	145.5	69.5	60.0	136.0	186.5	74.0	82.0	114.0	55.5	121.0	96.0
ko:K18369	alcohol dehydrogenase [EC:1.1.1.-]	482.0	233.0	245.4	137.0	329.5	346.25	243.0	129.5	196.0	203.0	704.0	61.0	937.5	530.5	912.0	724.0	349.0	315.0	1016.0	885.0	925.5	405.83	2336.0	925.5
ko:K18370	alcohol dehydrogenase [EC:1.1.1.-]	34.0	15.0	52.0	13.0	51.0	107.0	0.0	12.0	1.5	0.0	4.0	0.0	4.0	7.0	14.0	48.0	40.0	19.0	29.0	0.0	63.5	19.0	633.0	144.0
ko:K18371	acetone monooxygenase (methyl acetate-forming) [EC:1.14.13.226]	610.0	492.0	299.0	137.0	71.0	183.0	79.0	106.0	38.0	160.0	212.0	81.0	98.0	87.0	111.0	49.0	196.0	122.0	62.0	36.0	34.0	93.0	0.0	39.0
ko:K18372	methyl acetate hydrolase [EC:3.1.1.114]	306.5	263.5	317.0	390.67	388.67	734.0	135.0	239.0	277.0	224.5	254.0	180.0	107.0	129.0	299.0	146.0	298.0	148.0	328.8	497.0	285.0	406.0	503.0	296.0
ko:K18376	type III secretion translocon protein HrpF	266.0	273.0	282.0	328.0	273.0	305.5	1771.0	930.5	1651.5	1296.0	374.5	2189.5	1183.5	492.0	451.5	686.5	1574.0	253.5	672.5	723.0	371.5	776.5	217.0	577.5
ko:K18382	NAD+-dependent secondary alcohol dehydrogenase Adh1 [EC:1.1.1.-]	213.0	105.0	289.0	174.0	205.67	334.0	64.0	115.0	256.0	36.0	39.0	39.0	1027.0	624.0	1084.0	881.0	382.0	380.0	439.0	1112.0	1163.0	298.0	3162.0	1313.0
ko:K18383	feruloyl-CoA hydratase/lyase [EC:4.1.2.61]	376.0	394.0	453.5	788.5	580.0	828.5	220.0	393.5	342.5	211.5	356.0	231.0	381.5	377.5	418.5	523.0	559.5	316.0	308.0	412.5	464.5	329.0	241.5	378.5
ko:K18399	valacyclovir hydrolase [EC:3.1.-.-]	124.0	142.0	186.0	184.0	131.0	232.0	487.0	186.0	185.0	236.0	149.0	299.0	25.0	71.0	107.5	37.0	80.0	76.0	429.0	250.5	96.0	360.5	83.0	163.0
ko:K18408	ATP-dependent RNA helicase TDRD9 [EC:3.6.4.13]	0.0	0.0	0.0	0.0	0.0	0.0	4.5	5.0	5.5	10.0	2.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	3.5	0.0	0.5
ko:K18418	ERI1 exoribonuclease 3 [EC:3.1.-.-]	12.0	3.0	55.0	15.0	33.0	65.0	8.0	24.0	2.0	21.0	36.0	0.0	9.0	4.0	0.0	3.0	11.0	0.0	21.0	8.0	7.0	96.0	0.0	13.0
ko:K18425	3-hydroxy-D-aspartate aldolase [EC:4.1.3.41]	675.0	709.0	827.0	1409.5	903.0	1225.5	2172.5	886.0	1640.0	1118.0	883.0	2066.5	1956.0	1496.33	1244.67	1167.83	1417.0	1652.0	1442.33	1915.0	1585.0	1466.0	1779.0	1438.0
ko:K18426	ethylmalonyl-CoA/methylmalonyl-CoA decarboxylase [EC:4.1.1.94 4.1.1.-]	29.0	40.0	20.0	20.0	19.0	3.0	10.0	7.0	20.0	20.0	4.0	10.0	4.0	19.0	13.0	0.0	32.0	24.0	35.0	14.0	40.0	44.0	5.0	21.0
ko:K18427	4-hydroxyphenylacetate decarboxylase large subunit [EC:4.1.1.83]	536.5	497.0	111.0	458.5	905.0	475.5	31.0	45.5	136.5	143.0	63.0	100.0	27.0	98.0	90.5	72.0	30.0	24.0	18.0	19.0	36.5	1.0	7.0	38.0
ko:K18429	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing) [EC:3.2.1.184]	410.87	460.92	343.13	275.42	448.91	454.5	294.75	2354.83	906.42	737.25	3468.75	462.58	238.5	228.75	223.67	458.33	799.0	526.83	172.45	419.75	343.5	284.5	134.75	86.25
ko:K18430	N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]	237.7	286.25	256.15	245.42	280.58	197.67	320.25	215.0	498.59	440.92	267.25	307.0	62.5	153.75	154.5	51.0	66.5	88.0	190.95	278.25	282.0	312.84000000000003	393.25	246.75
ko:K18431	CMP-N,N'-diacetyllegionaminic acid synthase [EC:2.7.7.82]	293.02	311.25	151.4	487.75	560.45	239.5	40.75	38.5	77.42	70.85	49.25	55.25	43.5	71.75	21.0	15.5	38.0	32.5	36.85	26.75	30.5	46.4	14.75	11.45
ko:K18434	type IV secretion system T-DNA border endonuclease VirD2	274.0	390.0	211.0	174.0	343.0	379.0	360.0	117.0	246.0	174.0	11.0	448.0	921.0	1079.0	525.0	849.0	867.0	1110.0	207.0	346.0	264.0	93.0	557.0	213.0
ko:K18444	two-component system, glycerol uptake and utilization response regulator	32.0	0.0	15.0	34.0	36.0	11.0	12.0	3.0	9.0	3.0	3.0	3.5	1.0	18.0	17.5	0.0	0.0	13.0	0.0	26.0	5.0	0.0	0.0	3.0
ko:K18445	diadenosine hexaphosphate hydrolase (ATP-forming) [EC:3.6.1.61]	88.5	22.0	108.25	10.0	49.0	106.0	232.0	108.0	229.0	229.0	35.0	134.75	69.0	33.0	52.0	77.0	73.0	43.0	79.0	130.0	93.0	279.0	84.0	175.0
ko:K18446	triphosphatase [EC:3.6.1.25]	598.25	459.18	517.6700000000001	482.55	224.06	371.37	458.7	337.24	269.87	458.63	2304.15	490.25	586.55	751.43	389.74	562.09	540.51	394.24	1260.36	604.6500000000001	385.72	637.91	232.4	262.4
ko:K18447	ADP-sugar diphosphatase [EC:3.6.1.21]	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K18454	chitin disaccharide deacetylase [EC:3.5.1.105]	19.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	4.0	13.73	22.97	0.0	2.36	1.82	1.7400000000000002	185.09	5.0	1.0	72.92999999999999	0.0	0.0
ko:K18455	mycothiol S-conjugate amidase [EC:3.5.1.115]	4044.5	2355.5	3919.0	2123.5	3148.67	4299.5	1463.0	1306.0	1214.0	1018.5	985.0	952.0	6210.5	6927.0	4713.5	10934.0	7202.5	10057.0	7162.0	5575.5	4403.0	5032.5	5297.0	6161.5
ko:K18456	8-oxoguanine deaminase [EC:3.5.4.32]	933.07	1227.0	1072.5	699.5	615.5	904.67	1016.17	552.5	664.5	607.5	610.5	742.0	1306.0	1700.64	1307.83	1277.0	1419.57	1671.5	1102.5	981.67	832.0	874.5	1065.5	731.0
ko:K18457	L-proline amide hydrolase [EC:3.5.1.101]	35.0	45.0	54.0	182.0	58.0	95.0	93.0	32.0	29.0	44.0	42.0	49.0	20.0	43.0	43.5	31.0	65.0	1.0	100.0	105.5	84.0	93.5	81.0	165.0
ko:K18459	guanidinopropionase [EC:3.5.3.17]	1060.02	1380.5	1317.88	1420.17	1107.37	1322.0	1096.0	868.0	976.0	1098.6	602.0	1087.0	1478.17	1854.67	1459.33	1231.17	1605.0	1548.0	1408.9	1525.0	1152.0	1402.65	1858.0	1287.2
ko:K18467	vacuolar protein sorting-associated protein 29	8.0	11.0	0.0	6.0	5.0	23.0	12.0	3.0	14.0	20.0	6.0	14.0	6.0	0.0	0.0	13.0	4.0	0.0	7.0	11.0	2.0	6.0	6.0	4.0
ko:K18471	methylglyoxal reductase [EC:1.1.1.-]	47.0	152.9	82.2	236.3	108.97	117.2	25.4	31.4	15.6	41.9	49.3	34.4	391.4	434.2	324.1	345.4	309.7	150.0	105.1	265.8	159.6	46.9	117.9	70.0
ko:K18472	acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]	1766.5	775.5	1609.0	199.5	1067.0	1328.5	308.0	287.0	224.5	180.0	167.0	82.0	4240.5	4401.0	2794.0	6649.0	4877.5	6565.0	3673.0	2961.0	2619.0	2115.0	3005.0	3163.5
ko:K18473	acetoacetyl-[acyl-carrier protein] synthase [EC:2.3.1.180]	612.1700000000001	587.5	613.5799999999999	485.17	218.67	226.17	99.0	161.84	137.34	289.0	877.6700000000001	152.0	245.67	477.17	486.16	203.17	253.0	327.5	170.67000000000002	292.17	253.0	264.75	147.5	147.32999999999998
ko:K18474	trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:5.3.3.14]	0.0	13.0	16.0	0.0	11.0	1.33	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327.0	0.0	0.0	0.0	0.0	0.0
ko:K18475	lysine-N-methylase [EC:2.1.1.-]	399.0	448.0	677.25	682.0	528.6800000000001	664.0	220.0	325.0	182.0	423.5	407.0	207.0	54.0	137.0	167.25	38.0	197.0	89.0	254.0	112.0	160.0	530.0	85.0	129.0
ko:K18476	TetR/AcrR family transcriptional regulator, tetracycline repressor protein	110.25	76.0	59.5	73.75	59.5	59.19	23.0	5.5	26.5	6.5	22.0	12.0	16.0	55.5	35.5	5.0	14.0	12.0	1.75	11.0	9.0	2.5	0.0	14.5
ko:K18478	sulfofructose kinase [EC:2.7.1.184]	496.0	350.0	441.0	458.0	490.0	516.0	375.0	369.0	403.0	356.0	261.0	331.0	974.0	690.0	741.0	296.0	171.0	172.0	412.0	338.0	273.0	414.0	423.0	661.0
ko:K18479	sulfoquinovose isomerase [EC:5.3.1.31]	47.0	21.0	35.5	63.0	19.0	44.0	93.0	112.0	94.0	193.0	1020.0	113.0	50.67	118.0	99.0	79.0	47.0	17.5	67.0	154.0	108.0	32.0	38.0	61.33
ko:K18480	cholesterol transport system auxiliary component	3212.2700000000004	3308.75	3607.3	4544.0	3897.04	4118.58	2205.75	2528.67	2012.75	2295.9300000000003	2839.08	1919.75	3450.67	3916.58	3723.17	3080.5	3131.0	3172.5	3191.9	3393.25	3454.0	3066.4	3934.75	3092.28
ko:K18481	Mce-associated membrane protein	1182.0	717.0	1081.0	233.0	910.02	1546.5	188.0	418.0	253.0	283.0	220.0	152.0	2120.0	2628.0	1126.0	3618.0	3307.0	3048.0	553.0	208.0	919.0	462.0	6959.0	2125.0
ko:K18482	4-amino-4-deoxychorismate lyase [EC:4.1.3.38]	2.0	1.0	16.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	5.0	0.0	4.0	2.0	0.0	3.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0
ko:K18491	homeobox protein ESX1	279.0	276.0	293.0	439.0	421.0	731.0	220.0	340.5	193.0	341.0	250.5	166.0	25.0	75.0	105.0	85.0	200.0	82.0	264.0	264.0	84.0	336.0	16.0	125.0
